Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Fasta headers	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	ProteasomeAnnotation	SubComplexAnnotation	GraphGroup	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS Count	LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3
	0.063707377	-0.096077601	AT1G69530.2;AT1G69530.1	AT1G69530.2;AT1G69530.1	"AT1G69530.2 | Symbols: ATEXPA1, EXP1, AT-EXP1, ATEXP1, ATHEXP ALPHA 1.2, EXPA1 | expansin A1 | chr1:26142034-26143051 FORWARD LENGTH=250;AT1G69530.1 | Symbols: ATEXPA1, EXP1, AT-EXP1, ATEXP1, ATHEXP ALPHA 1.2, EXPA1 | expansin A1 | chr1:26142034-26143051 F"	Color [DarkGray]	1	4								1	1	1	12.4	12.4	12.4	26.517	0	7.0006	5698100	4	19.52261	20.12225	19.7474	19.93733	19.90398	20.27831	19.51044	20.24655	18.95716	20.34057	20.35017	19.3803	18.7465	19.95592	20.40159	18.86605	20.54949	19.75201	20.94853	18.87961	20.66427	19.78144	19.06326	19.62779
	0.302384756	0.690757751	AT1G69620.1	AT1G69620.1	AT1G69620.1 | Symbols: RPL34 | ribosomal protein L34 | chr1:26189900-26191081 FORWARD LENGTH=119	Color [DarkGray]	1	4								6	6	1	31.9	31.9	10.1	13.65	0	29.046	108450000	19	22.68157	21.97411	19.92392	19.96167	19.99397	21.90705	22.74131	22.96083	22.63812	21.54038	20.58492	21.42634	22.67717	22.60298	21.37172	21.61486	20.21762	22.38606	22.189	22.76052	21.49209	22.95943	20.16054	22.8566
	0.959249722	-1.510286331	AT1G69740.2;AT1G69740.1	AT1G69740.2;AT1G69740.1	AT1G69740.2 | Symbols: HEMB1 | Aldolase superfamily protein | chr1:26232197-26234713 FORWARD LENGTH=430;AT1G69740.1 | Symbols: HEMB1 | Aldolase superfamily protein | chr1:26232197-26234713 FORWARD LENGTH=430	Color [DarkGray]	1	4								3	3	3	10.7	10.7	10.7	46.69	0	3.9557	16156000	3	20.42997	21.16671	21.01529	18.55424	18.6571	20.1259	19.0079	21.21945	20.74853	20.56832	20.12557	19.78403	20.2777	17.98102	19.8224	20.00641	19.30638	20.60921	21.70837	20.45096	18.73382	20.00098	20.302	18.49835
	0.574254157	0.790709178	AT1G70410.3;AT1G70410.1;AT1G70410.2	AT1G70410.3;AT1G70410.1;AT1G70410.2	"AT1G70410.3 | Symbols: ATBCA4, BCA4 | beta carbonic anhydrase 4 | chr1:26534167-26536505 REVERSE LENGTH=258;AT1G70410.1 | Symbols: ATBCA4, BCA4, CA4 | beta carbonic anhydrase 4 | chr1:26534167-26536505 REVERSE LENGTH=258;AT1G70410.2 | Symbols: ATBCA4, BCA4"	Color [DarkGray]	1	4								3	3	3	25.6	25.6	25.6	28.412	0	59.974	99121000	18	20.16253	22.01116	21.88957	20.87049	22.21125	21.732	19.1133	21.78959	19.65631	21.13579	18.63089	18.91054	22.08148	22.41081	21.9431	22.56952	18.71632	20.45963	22.87933	19.49289	22.04659	22.42505	19.95729	22.29494
	1.661150007	0.54903094	AT1G70600.1	AT1G70600.1	AT1G70600.1 | Symbols:  | Ribosomal protein L18e/L15 superfamily protein | chr1:26621168-26621608 REVERSE LENGTH=146	Color [DarkGray]	1	4								6	6	1	52.7	52.7	12.3	16.455	0	64.181	906350000	20	24.23733	24.2179	24.12451	21.86559	21.73103	23.54396	25.30042	25.45236	25.58298	19.23932	19.12399	23.81069	24.90353	24.87339	24.44992	24.43212	19.96609	24.13806	25.33221	24.55912	24.97152	24.41171	20.70344	24.30744
	0.00631966	0.018533707	AT1G70830.4;AT1G70830.1;AT1G70830.5;AT1G70830.3;AT1G70830.2	AT1G70830.4;AT1G70830.1	AT1G70830.4 | Symbols: MLP28 | MLP-like protein 28 | chr1:26710203-26711250 REVERSE LENGTH=288;AT1G70830.1 | Symbols: MLP28 | MLP-like protein 28 | chr1:26710203-26711395 REVERSE LENGTH=335	Color [DarkGray]	1	4								3	3	2	12.5	12.5	8.7	32.277	0	11.408	153090000	8	21.83882	21.4189	20.50349	21.23607	20.56151	20.62319	23.15312	23.6187	22.40271	23.7958	23.63445	23.06971	22.52251	21.71419	19.58012	20.77639	19.61831	20.69951	22.49676	19.05667	18.59245	22.24025	20.85731	19.32219
	0.660225838	-1.579394023	AT1G70850.3;AT1G70850.1;AT1G70850.2	AT1G70850.3;AT1G70850.1;AT1G70850.2	AT1G70850.3 | Symbols: MLP34 | MLP-like protein 34 | chr1:26715429-26716744 REVERSE LENGTH=316;AT1G70850.1 | Symbols: MLP34 | MLP-like protein 34 | chr1:26715429-26716744 REVERSE LENGTH=316;AT1G70850.2 | Symbols: MLP34 | MLP-like protein 34 | chr1:26715673	Color [DarkGray]	1	4								3	2	2	17.4	10.4	10.4	35.57	0	7.3388	68440000	8	21.449	22.5056	21.67353	21.47297	18.87089	21.02526	20.53808	22.69676	23.1293	20.40845	21.70755	20.48153	21.85575	18.33861	20.69558	22.37759	20.3711	20.23014	20.65182	19.14816	20.07511	20.54801	18.60478	20.45252
	0.641627245	0.135726929	AT1G71080.1	AT1G71080.1	AT1G71080.1 | Symbols:  | RNA polymerase II transcription elongation factor | chr1:26809987-26811645 REVERSE LENGTH=326	Color [DarkGray]	1	4								5	5	5	21.2	21.2	21.2	34.831	0	13.648	122940000	19	21.97348	22.10754	21.85942	19.14148	22.06362	22.23748	21.99831	22.77819	22.43863	21.19785	22.50065	19.71254	22.21306	22.13687	21.99769	20.11992	20.52633	18.70284	22.56553	22.21468	21.92808	18.71987	22.35644	22.13715
	0.829202353	2.013412476	AT1G71695.1	AT1G71695.1	AT1G71695.1 | Symbols:  | Peroxidase superfamily protein | chr1:26964359-26966557 FORWARD LENGTH=358	Color [DarkGray]	1	4								6	6	6	19.3	19.3	19.3	39.559	0	33.576	322140000	34	19.92423	22.7864	22.66379	22.24383	20.12553	22.61117	23.27398	21.41322	19.15901	20.52483	25.13385	23.28839	23.10156	23.25566	25.05745	20.1934	18.25377	19.2067	22.81941	20.38492	24.70706	19.84687	20.42818	20.07492
	0.03500017	-0.047321955	AT1G71820.1;AT1G71820.2	AT1G71820.1;AT1G71820.2	AT1G71820.1 | Symbols: SEC6 | SEC6 | chr1:27010022-27016745 FORWARD LENGTH=752;AT1G71820.2 | Symbols: SEC6 | SEC6 | chr1:27010022-27016745 FORWARD LENGTH=774	Color [DarkGray]	1	4								1	1	1	2.8	2.8	2.8	85.673	0	3.5692	20053000	2	20.26205	18.85919	19.85767	19.39907	19.28436	19.72186	20.17646	19.35478	19.26331	20.60015	19.83777	19.90998	19.33488	19.97099	19.53108	20.3823	20.09339	19.93606	23.38205	22.33372	19.16218	20.60783	21.54734	19.40415
	1.105094415	0.62306277	AT1G72150.1	AT1G72150.1	AT1G72150.1 | Symbols: PATL1 | PATELLIN 1 | chr1:27148558-27150652 FORWARD LENGTH=573	Color [DarkGray]	1	4								26	26	23	43.8	43.8	37.7	64.046	0	126.52	4425600000	353	26.47152	26.65524	27.20592	24.02419	25.5082	26.49383	25.47605	25.64611	25.6762	25.80502	25.50628	25.16119	27.58813	27.50293	27.11081	25.68207	25.73847	26.38334	27.17911	26.83113	26.76663	26.38847	26.71495	26.39105
	0.029006043	-0.045637131	AT1G72160.1	AT1G72160.1	AT1G72160.1 | Symbols:  | Sec14p-like phosphatidylinositol transfer family protein | chr1:27153823-27155609 REVERSE LENGTH=490	Color [DarkGray]	1	4								5	5	5	12	12	12	56.104	0	22.39	345900000	36	22.6379	23.19337	24.40865	21.54525	21.66295	23.0732	21.65944	22.46298	23.14347	22.87208	19.40574	20.13208	23.41385	23.21175	23.4774	21.79071	22.07813	19.49459	22.91021	22.66023	23.33301	22.1538	22.30452	22.59058
	1.334257755	0.567908605	AT1G72370.2;AT1G72370.1;AT3G04770.2;AT3G04770.1	AT1G72370.2;AT1G72370.1	"AT1G72370.2 | Symbols: P40, AP40, RP40, RPSAA | 40s ribosomal protein SA | chr1:27243148-27244842 REVERSE LENGTH=294;AT1G72370.1 | Symbols: P40, AP40, RP40, RPSAA | 40s ribosomal protein SA | chr1:27243148-27244842 REVERSE LENGTH=298"	Color [DarkGray]	1	4								15	15	15	57.8	57.8	57.8	31.981	0	323.31	14215000000	674	28.04956	28.36419	27.79369	25.55446	26.37043	27.22565	28.80863	29.56022	29.30362	27.5229	26.27363	27.51931	28.77497	28.71996	28.41623	27.22215	26.04074	27.73004	28.80799	28.52891	28.67028	27.46078	26.09459	27.60146
	2.73735087	1.415525436	AT1G72610.1	AT1G72610.1	"AT1G72610.1 | Symbols: GLP1, ATGER1, GER1 | germin-like protein 1 | chr1:27339302-27339928 REVERSE LENGTH=208"	Color [DarkGray]	1	4								1	1	1	7.7	7.7	7.7	21.559	0	9.0992	536160000	65	22.45105	22.85586	23.03641	22.9824	22.54512	24.33129	23.09312	23.87239	22.84322	23.97127	22.41405	23.36476	24.36597	24.1017	24.12222	24.26816	23.6893	24.01748	23.05869	23.47917	23.37681	22.73784	19.71323	23.23233
	1.514658476	2.416150411	AT1G73110.1	AT1G73110.1	AT1G73110.1 | Symbols:  | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr1:27494344-27496844 REVERSE LENGTH=432	Color [DarkGray]	1	4								4	4	4	16.2	16.2	16.2	48.325	0	16.977	91352000	18	18.8623	19.65652	21.31562	18.84177	19.03137	19.70529	18.55293	21.65679	20.67323	20.79382	18.4528	20.68548	22.41895	22.57863	22.08531	20.43643	21.2225	23.47407	22.15636	22.07988	22.08119	19.95905	22.64667	22.97893
	1.073580798	-0.623064677	AT1G73230.1	AT1G73230.1	AT1G73230.1 | Symbols:  | Nascent polypeptide-associated complex NAC | chr1:27540506-27541364 REVERSE LENGTH=165	Color [DarkGray]	1	4								6	6	5	46.1	46.1	41.8	18.004	0	146.25	565160000	101	23.44769	23.61211	23.84817	23.30034	22.76921	23.29076	25.2313	25.95237	25.00341	20.84932	20.918	22.78235	23.26657	23.25282	22.51939	18.51934	19.37208	18.52086	24.55607	23.35668	23.70207	23.02484	19.54685	19.11197
	0.009217285	-0.019110998	AT1G74010.1;AT1G74020.1	AT1G74010.1;AT1G74020.1	AT1G74010.1 | Symbols:  | Calcium-dependent phosphotriesterase superfamily protein | chr1:27832432-27834017 REVERSE LENGTH=325;AT1G74020.1 | Symbols: SS2 | strictosidine synthase 2 | chr1:27835289-27837277 REVERSE LENGTH=335	Color [DarkGray]	1	4								1	1	1	7.7	7.7	7.7	34.184	0.0068226	2.9167	6093400	2	20.56718	19.7701	19.48078	19.84408	18.71132	20.54915	21.51917	19.20403	18.70878	18.88387	21.06956	18.83605	20.63308	20.40017	18.72749	20.27173	19.20422	21.03985	19.68559	18.66174	20.41923	20.03167	18.67236	20.27914
	0.423886281	0.204142888	AT1G74060.1;AT1G74050.1	AT1G74060.1;AT1G74050.1	AT1G74060.1 | Symbols:  | Ribosomal protein L6 family protein | chr1:27850033-27851299 REVERSE LENGTH=233;AT1G74050.1 | Symbols:  | Ribosomal protein L6 family protein | chr1:27847256-27848680 REVERSE LENGTH=233	Color [DarkGray]	1	4								7	4	4	33.5	16.3	16.3	26.008	0	7.7227	1204700000	53	24.41767	24.96044	24.51842	22.56913	22.35908	24.4063	24.94257	25.4243	25.78329	24.69358	23.88265	24.65435	24.95029	24.96272	24.59596	24.29475	18.32196	24.98033	25.04106	24.8334	24.69831	24.51133	19.06458	24.40218
	0.240813379	0.872912725	AT1G74260.1	AT1G74260.1	AT1G74260.1 | Symbols: PUR4 | purine biosynthesis 4 | chr1:27923005-27927764 REVERSE LENGTH=1407	Color [DarkGray]	1	4								2	2	2	1.8	1.8	1.8	153.95	0.0067698	2.896	883780000	7	19.11575	19.38191	19.90033	19.35345	19.39356	23.39244	18.89854	20.78499	26.2054	26.46925	27.2369	25.81829	18.49559	19.41108	23.11006	25.67408	24.66262	24.52537	19.66065	18.96174	18.34949	23.39188	25.30225	23.20641
	0.358784238	-1.125434875	AT1G74270.1;AT3G55750.1;AT1G07070.1	AT1G74270.1;AT3G55750.1;AT1G07070.1	AT1G74270.1 | Symbols:  | Ribosomal protein L35Ae family protein | chr1:27928415-27929466 REVERSE LENGTH=112;AT3G55750.1 | Symbols:  | Ribosomal protein L35Ae family protein | chr3:20698641-20699553 FORWARD LENGTH=111;AT1G07070.1 | Symbols:  | Ribosomal pr	Color [DarkGray]	1	4								6	6	3	50.9	50.9	31.2	12.916	0	50.421	119710000	20	22.01574	22.57374	22.31686	19.47943	19.05932	22.15246	19.56693	23.67083	19.05079	20.68046	19.95148	19.97618	22.42284	22.52382	18.58336	19.64985	18.71766	21.19472	22.94016	22.39286	22.32854	20.21836	19.93286	20.04593
	0.443317273	-0.593523661	AT1G74470.1	AT1G74470.1	AT1G74470.1 | Symbols:  | Pyridine nucleotide-disulphide oxidoreductase family protein | chr1:27991248-27992845 FORWARD LENGTH=467	Color [DarkGray]	1	4								4	4	4	15.2	15.2	15.2	51.837	0	14.32	33193000	7	20.57691	20.22235	20.46391	19.62113	19.44734	19.52935	19.15796	19.81153	19.71221	20.04289	19.42078	19.60467	20.64544	18.74223	20.09493	19.85223	19.59367	20.05225	21.18532	19.54193	19.78129	20.27186	20.34075	20.12566
	2.197800053	0.874901454	AT1G74970.1	AT1G74970.1	"AT1G74970.1 | Symbols: RPS9, TWN3 | ribosomal protein S9 | chr1:28157761-28159202 REVERSE LENGTH=208"	Color [DarkGray]	1	4								6	6	6	38	38	38	22.577	0	80.436	513590000	26	22.81754	23.00178	22.81389	21.66436	19.56403	22.6628	25.36222	25.43999	23.494	22.42393	20.54484	22.14038	24.06125	23.62418	23.57248	19.0738	20.00518	23.13245	23.86405	24.03805	23.68366	22.83186	18.97275	22.82574
	0.724072779	1.324852626	AT1G75350.1	AT1G75350.1	AT1G75350.1 | Symbols: emb2184 | Ribosomal protein L31 | chr1:28272163-28272687 FORWARD LENGTH=144	Color [DarkGray]	1	4								6	6	6	45.8	45.8	45.8	16.033	0	42.129	264590000	43	19.87588	22.45638	22.08284	21.57975	23.43955	23.8347	18.64058	24.06307	19.3075	20.25038	20.23204	21.71611	22.5453	23.25572	22.58864	23.08049	18.62501	22.72217	23.07228	22.6638	22.95288	23.49838	19.61787	23.62978
	0.576817249	1.188226064	AT1G75750.2;AT1G75750.1	AT1G75750.2;AT1G75750.1	AT1G75750.2 | Symbols: GASA1 | GAST1 protein homolog 1 | chr1:28441813-28442284 REVERSE LENGTH=97;AT1G75750.1 | Symbols: GASA1 | GAST1 protein homolog 1 | chr1:28441813-28442284 REVERSE LENGTH=98	Color [DarkGray]	1	4								2	2	2	39.2	39.2	39.2	10.645	0	12.316	178250000	187	19.40182	21.98853	21.46103	19.97421	20.55075	22.66488	19.74346	21.15192	19.64622	19.45232	20.90911	20.746	22.31726	21.25385	22.84495	21.5776	21.5022	23.05777	22.59707	22.08648	22.19674	22.70227	22.39642	23.34167
	0.206796708	-0.235620499	AT1G75950.1	AT1G75950.1	"AT1G75950.1 | Symbols: SKP1, ASK1, ATSKP1, SKP1A, UIP1 | S phase kinase-associated protein 1 | chr1:28516715-28517454 FORWARD LENGTH=160"	Color [DarkGray]	1	4								1	1	1	9.4	9.4	9.4	17.857	0	8.6326	21157000	4	20.57763	19.89393	19.77494	18.79424	19.10021	20.33939	22.33955	22.64926	18.79552	19.27025	21.04873	20.08967	19.97427	20.40118	19.1642	18.89622	19.27587	19.50997	19.67997	19.18692	19.26413	18.37722	19.24462	19.18469
+	4.991571681	7.583264669	AT1G75990.1	AT1G75990.1	AT1G75990.1 | Symbols:  | PAM domain (PCI/PINT associated module) protein | chr1:28524623-28526718 REVERSE LENGTH=487	Color [DarkGray]	1	4					RPN3b	RP	RPN	61	27	27	80.7	46.4	46.4	55.591	0	323.31	47974000000	1494	23.93384	23.37666	23.20893	19.52166	19.61716	18.91018	29.0526	28.36019	29.66024	30.25824	29.13269	29.29643	31.31937	31.18061	30.76923	30.19884	30.75114	30.86745	30.25192	29.79455	30.12202	30.01439	30.82807	29.76289
	0.61737096	0.341772079	AT1G76010.1	AT1G76010.1	AT1G76010.1 | Symbols:  | Alba DNA/RNA-binding protein | chr1:28528505-28530488 REVERSE LENGTH=350	Color [DarkGray]	1	4								3	3	3	12	12	12	37.382	0	8.6665	384580000	32	23.23596	23.54485	23.78652	20.43302	21.02542	22.18449	24.43498	24.4454	23.03024	22.88487	19.00476	22.18731	24.23926	23.61421	23.73917	21.76105	21.01706	22.36108	23.62561	23.19704	22.80137	22.58879	21.71011	22.54392
	0.343262076	-1.244080226	AT1G76080.1	AT1G76080.1	"AT1G76080.1 | Symbols: ATCDSP32, CDSP32 | chloroplastic drought-induced stress protein of 32 kD | chr1:28548063-28549348 REVERSE LENGTH=302"	Color [DarkGray]	1	4								5	5	5	23.8	23.8	23.8	33.684	0	15.136	55167000	11	19.86073	20.84942	23.90245	20.01282	21.20614	18.80551	19.20315	18.94497	19.8869	19.36175	20.65934	20.16313	19.44017	19.3897	22.05049	18.98547	18.8993	20.65855	21.88731	18.73782	19.81939	20.10908	19.7441	19.91101
	0.432149933	-0.649229685	AT1G76160.1;AT1G21860.1;AT1G21850.1	AT1G76160.1	AT1G76160.1 | Symbols: sks5 | SKU5 similar 5 | chr1:28578211-28581020 REVERSE LENGTH=541	Color [DarkGray]	1	4								4	4	3	10.7	10.7	8.3	60.04	0	10.414	11900000	5	19.53431	20.98436	20.81753	19.59407	19.39454	20.03631	19.83041	20.4717	19.35223	20.38841	21.67487	20.35199	20.01361	18.92916	20.44575	19.98687	19.40322	20.33893	21.65198	19.69516	19.0503	19.49449	18.70672	19.99266
	0.672863004	0.270500183	AT1G76180.2;AT1G76180.1	AT1G76180.2;AT1G76180.1	AT1G76180.2 | Symbols: ERD14 | Dehydrin family protein | chr1:28587013-28587657 REVERSE LENGTH=185;AT1G76180.1 | Symbols: ERD14 | Dehydrin family protein | chr1:28587013-28587657 REVERSE LENGTH=185	Color [DarkGray]	1	4								7	7	6	34.6	34.6	34.6	20.786	0	136.64	951820000	103	24.54447	24.79381	24.30654	24.37933	23.84557	24.02242	20.01905	24.65428	23.58726	25.06139	20.01058	23.58032	25.05068	24.68881	24.71683	25.2071	23.32196	24.78641	25.24538	23.95496	24.16317	24.39398	17.78033	23.55681
	1.346993672	-2.635517756	AT1G77120.1	AT1G77120.1	"AT1G77120.1 | Symbols: ADH1, ADH, ATADH, ATADH1 | alcohol dehydrogenase 1 | chr1:28975509-28977216 FORWARD LENGTH=379"	Color [DarkGray]	1	4								4	4	4	18.5	18.5	18.5	41.178	0	15.084	142190000	16	22.7538	19.81404	21.91947	23.20529	19.50822	21.40411	22.61724	24.07278	23.40755	24.12029	23.391	23.05134	19.21934	19.02575	18.33567	19.30704	18.35662	21.03077	20.61747	19.22615	18.81854	19.6945	19.67454	18.72096
+	3.271924333	5.274789174	AT1G77440.2;AT1G77440.1	AT1G77440.2;AT1G77440.1	AT1G77440.2 | Symbols: PBC2 | 20S proteasome beta subunit C2 | chr1:29096020-29098105 FORWARD LENGTH=204;AT1G77440.1 | Symbols: PBC2 | 20S proteasome beta subunit C2 | chr1:29096334-29098105 FORWARD LENGTH=204	Color [DarkGray]	1	4					PBC2	CP	Beta	20	6	6	70.6	37.3	37.3	22.759	0	323.31	9288700000	210	19.60278	21.30747	20.09225	19.64094	19.13035	21.53929	30.24363	30.73811	29.73571	19.69144	19.8596	20.40612	25.63631	25.38906	25.8015	19.00359	24.42363	24.56075	25.41499	24.96588	25.24136	25.46041	23.60366	24.83282
	0.764314419	0.285066605	AT1G77940.1	AT1G77940.1	AT1G77940.1 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:29304116-29305288 REVERSE LENGTH=112	Color [DarkGray]	1	4								5	2	2	52.7	28.6	28.6	12.29	0	22.851	407480000	45	23.61222	23.37424	23.41715	19.76143	20.0034	22.75019	19.26925	24.70945	24.88738	19.38033	19.06608	18.48942	23.57967	24.06266	23.61648	19.74818	17.422	22.22376	23.85798	23.89161	24.01831	18.92519	18.86699	22.94836
	0.45800013	0.206088384	AT1G78300.1	AT1G78300.1	"AT1G78300.1 | Symbols: GRF2, 14-3-3OMEGA, GF14 OMEGA | general regulatory factor 2 | chr1:29461883-29463052 FORWARD LENGTH=259"	Color [DarkGray]	1	4								10	6	6	41.7	27.4	27.4	29.161	0	38.47	702440000	65	23.57199	24.13339	24.01565	22.70928	22.666	23.18578	23.80418	25.12321	24.58543	24.37122	23.78544	24.01657	24.23123	23.93161	24.17645	24.19954	19.33304	23.36586	24.69142	23.32247	23.84239	23.76697	23.32127	23.10215
	0.483468079	-0.608561834	AT1G78380.1;AT1G17170.1	AT1G78380.1	"AT1G78380.1 | Symbols: ATGSTU19, GST8, GSTU19 | glutathione S-transferase TAU 19 | chr1:29486659-29487819 REVERSE LENGTH=219"	Color [DarkGray]	1	4								3	3	3	16.9	16.9	16.9	25.65	0	8.5983	94837000	7	22.014	22.24898	21.22423	20.5382	18.52698	20.21003	20.10493	23.07668	21.86978	22.86397	21.89249	20.24145	21.53219	20.33145	21.79788	21.92314	18.51832	21.17344	22.84889	21.30062	20.04742	22.28551	20.51194	18.51246
	0.521042021	0.649751027	AT1G78630.1	AT1G78630.1	AT1G78630.1 | Symbols: emb1473 | Ribosomal protein L13 family protein | chr1:29575997-29577406 FORWARD LENGTH=241	Color [DarkGray]	1	4								2	2	2	12.4	12.4	12.4	26.788	0	13.402	298290000	32	21.42752	23.16556	22.70986	19.79597	22.13612	22.93206	23.66959	24.06632	22.93948	23.14085	19.42199	23.23707	23.01783	23.40881	22.82555	19.30622	20.17789	23.27142	23.52724	22.89143	23.31049	22.72126	20.04789	23.33633
	0.158135137	-0.604973475	AT1G78830.1;AT1G78820.1	AT1G78830.1	AT1G78830.1 | Symbols:  | Curculin-like (mannose-binding) lectin family protein | chr1:29637141-29638508 REVERSE LENGTH=455	Color [DarkGray]	1	4								3	3	3	12.1	12.1	12.1	50.342	0	17.634	95238000	25	21.67695	22.21133	22.01396	21.84605	22.17289	21.46771	19.92882	19.92024	19.97294	20.14371	20.20988	19.61969	22.72779	18.51222	22.84731	22.92098	19.70971	19.08487	22.85693	19.77063	19.68522	18.74968	18.86193	20.79525
	0.325821078	-1.170322418	AT1G78860.1;AT1G78850.1	AT1G78860.1;AT1G78850.1	AT1G78860.1 | Symbols:  | D-mannose binding lectin protein with Apple-like carbohydrate-binding domain | chr1:29646168-29647499 REVERSE LENGTH=443;AT1G78850.1 | Symbols:  | D-mannose binding lectin protein with Apple-like carbohydrate-binding domain | chr1	Color [DarkGray]	1	4								2	2	2	4.7	4.7	4.7	49.194	0.0029821	3.1037	249040000	3	21.93077	22.24423	19.87189	18.57308	19.143	19.9032	24.51435	24.0231	24.44171	23.94459	23.96296	23.68338	18.97999	18.82894	22.727	23.13114	18.51321	20.77555	22.53146	19.93438	19.36248	23.21528	22.97449	20.30736
	0.087580328	-0.215012868	AT1G78870.2;AT1G78870.1;AT1G78870.3	AT1G78870.2;AT1G78870.1;AT1G78870.3	"AT1G78870.2 | Symbols: UBC35, UBC13A | ubiquitin-conjugating enzyme 35 | chr1:29650589-29652203 FORWARD LENGTH=153;AT1G78870.1 | Symbols: UBC35, UBC13A | ubiquitin-conjugating enzyme 35 | chr1:29650589-29652203 FORWARD LENGTH=154;AT1G78870.3 | Symbols: UBC"	Color [DarkGray]	1	4								2	2	2	22.2	22.2	22.2	17.192	0	6.7391	20070000	3	20.917	20.39451	22.0182	19.6909	19.41322	19.22731	19.31797	20.51232	20.15962	19.6906	20.58	19.82203	21.72038	19.44147	21.52282	19.30633	19.86255	21.81323	19.56889	19.28353	21.5285	18.83789	20.19938	18.39223
	2.573670305	0.743716558	AT1G78900.2;AT1G78900.1;AT1G16820.2;AT1G16820.1	AT1G78900.2;AT1G78900.1	AT1G78900.2 | Symbols: VHA-A | vacuolar ATP synthase subunit A | chr1:29660463-29664575 FORWARD LENGTH=623;AT1G78900.1 | Symbols: VHA-A | vacuolar ATP synthase subunit A | chr1:29660463-29664575 FORWARD LENGTH=623	Color [DarkGray]	1	4								23	23	23	49.9	49.9	49.9	68.812	0	179.64	4449300000	421	25.76583	26.1332	26.05202	24.7209	25.59866	26.07388	26.10889	27.3161	26.67414	26.95188	26.71337	26.67926	26.73495	26.7421	26.70514	26.35561	25.90483	26.77138	26.28732	25.87716	26.49082	26.73335	26.82457	26.58405
	1.600573345	1.533903122	AT1G79050.1	AT1G79050.1	AT1G79050.1 | Symbols:  | recA DNA recombination family protein | chr1:29737084-29740140 REVERSE LENGTH=439	Color [DarkGray]	1	4								1	1	1	2.3	2.3	2.3	47.733	0.0020141	3.3196	23699000	6	20.52821	19.16752	20.28399	21.2004	19.90426	20.65922	20.7293	19.69224	19.41764	19.69071	19.33866	19.04377	21.52009	21.76016	21.30117	19.00472	17.46279	20.11263	21.73057	20.31981	19.81999	19.82756	17.82077	19.1924
+	2.68088906	6.916467667	AT1G79210.3;AT1G79210.2;AT1G79210.1	AT1G79210.3;AT1G79210.2;AT1G79210.1	AT1G79210.3 | Symbols:  | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr1:29796286-29798240 REVERSE LENGTH=235;AT1G79210.2 | Symbols:  | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr1:2	Color [DarkGray]	1	4					PAB2	CP	Alpha	35	6	6	97.4	20.4	20.4	25.733	0	323.31	55206000000	503	22.90624	19.68489	20.5646	19.29421	23.12226	22.94646	32.50521	32.16822	31.9668	30.4447	30.99262	30.4215	27.98819	27.67748	28.23947	29.29213	29.82632	29.83046	26.88358	26.43775	27.40427	29.67429	30.6227	28.87019
	0.074420555	-0.094368617	AT1G79280.1;AT1G79280.3;AT1G79280.2	AT1G79280.1;AT1G79280.3;AT1G79280.2	"AT1G79280.1 | Symbols: NUA, AtTPR | nuclear pore anchor | chr1:29819176-29832809 REVERSE LENGTH=2093;AT1G79280.3 | Symbols: NUA | nuclear pore anchor | chr1:29819176-29832809 REVERSE LENGTH=2094;AT1G79280.2 | Symbols: NUA | nuclear pore anchor | chr1:29819"	Color [DarkGray]	1	4								1	1	1	0.3	0.3	0.3	237.04	0.0066667	2.809	42170000	3	19.2388	20.01171	20.14376	19.42331	18.8286	20.15797	23.27711	22.76953	22.18731	22.80268	19.92405	18.86621	20.2491	19.06668	19.79539	19.78121	22.08732	19.95836	19.05574	20.00893	17.92426	19.1557	21.9368	19.40138
