LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
21.9735	22.1075	21.8594	NaN	22.0636	22.2375	21.9983	22.7782	22.4386	NaN	22.5007	NaN	22.2131	22.1369	21.9977	NaN	NaN	NaN	22.5655	22.2147	21.9281	NaN	22.3564	22.1371							5	5	5	21.2	21.2	21.2	34.831	0	13.648	122940000	19	AT1G71080.1	AT1G71080.1	AT1G71080.1 | Symbols:  | RNA polymerase II transcription elongation factor | chr1:26809987-26811645 REVERSE LENGTH=326
NaN	22.7864	22.6638	22.2438	20.1255	22.6112	23.274	NaN	NaN	NaN	25.1339	23.2884	23.1016	23.2557	25.0574	NaN	NaN	NaN	22.8194	NaN	24.7071	NaN	NaN	NaN							6	6	6	19.3	19.3	19.3	39.559	0	33.576	322140000	34	AT1G71695.1	AT1G71695.1	AT1G71695.1 | Symbols:  | Peroxidase superfamily protein | chr1:26964359-26966557 FORWARD LENGTH=358
NaN	NaN	NaN	NaN	NaN	19.7219	20.1765	NaN	NaN	NaN	NaN	NaN	NaN	19.971	19.5311	NaN	NaN	NaN	23.3821	22.3337	NaN	NaN	NaN	NaN							1	1	1	2.8	2.8	2.8	85.673	0	3.5692	20053000	2	AT1G71820.1;AT1G71820.2	AT1G71820.1;AT1G71820.2	AT1G71820.1 | Symbols: SEC6 | SEC6 | chr1:27010022-27016745 FORWARD LENGTH=752;AT1G71820.2 | Symbols: SEC6 | SEC6 | chr1:27010022-27016745 FORWARD LENGTH=774
26.4715	26.6552	27.2059	24.0242	25.5082	26.4938	25.4761	25.6461	25.6762	25.805	25.5063	25.1612	27.5881	27.5029	27.1108	25.6821	25.7385	26.3833	27.1791	26.8311	26.7666	26.3885	26.715	26.391							26	26	23	43.8	43.8	37.7	64.046	0	126.52	4425600000	353	AT1G72150.1	AT1G72150.1	AT1G72150.1 | Symbols: PATL1 | PATELLIN 1 | chr1:27148558-27150652 FORWARD LENGTH=573
22.6379	23.1934	24.4086	21.5453	21.663	23.0732	21.6594	22.463	23.1435	22.8721	NaN	NaN	23.4139	23.2118	23.4774	21.7907	22.0781	NaN	22.9102	22.6602	23.333	22.1538	22.3045	22.5906							5	5	5	12	12	12	56.104	0	22.39	345900000	36	AT1G72160.1	AT1G72160.1	AT1G72160.1 | Symbols:  | Sec14p-like phosphatidylinositol transfer family protein | chr1:27153823-27155609 REVERSE LENGTH=490
28.0496	28.3642	27.7937	25.5545	26.3704	27.2256	28.8086	29.5602	29.3036	27.5229	26.2736	27.5193	28.775	28.72	28.4162	27.2222	26.0407	27.73	28.808	28.5289	28.6703	27.4608	26.0946	27.6015							15	15	15	57.8	57.8	57.8	31.981	0	323.31	14215000000	674	AT1G72370.2;AT1G72370.1;AT3G04770.2;AT3G04770.1	AT1G72370.2;AT1G72370.1	"AT1G72370.2 | Symbols: P40, AP40, RP40, RPSAA | 40s ribosomal protein SA | chr1:27243148-27244842 REVERSE LENGTH=294;AT1G72370.1 | Symbols: P40, AP40, RP40, RPSAA | 40s ribosomal protein SA | chr1:27243148-27244842 REVERSE LENGTH=298"
22.451	22.8559	23.0364	22.9824	22.5451	24.3313	23.0931	23.8724	22.8432	23.9713	22.4141	23.3648	24.366	24.1017	24.1222	24.2682	23.6893	24.0175	23.0587	23.4792	23.3768	22.7378	NaN	23.2323							1	1	1	7.7	7.7	7.7	21.559	0	9.0992	536160000	65	AT1G72610.1	AT1G72610.1	"AT1G72610.1 | Symbols: GLP1, ATGER1, GER1 | germin-like protein 1 | chr1:27339302-27339928 REVERSE LENGTH=208"
NaN	NaN	21.3156	NaN	NaN	NaN	NaN	21.6568	NaN	NaN	NaN	NaN	22.4189	22.5786	22.0853	NaN	NaN	23.4741	22.1564	22.0799	22.0812	NaN	22.6467	22.9789							4	4	4	16.2	16.2	16.2	48.325	0	16.977	91352000	18	AT1G73110.1	AT1G73110.1	AT1G73110.1 | Symbols:  | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr1:27494344-27496844 REVERSE LENGTH=432
23.4477	23.6121	23.8482	23.3003	22.7692	23.2908	25.2313	25.9524	25.0034	NaN	NaN	22.7823	23.2666	23.2528	22.5194	NaN	NaN	NaN	24.5561	23.3567	23.7021	23.0248	NaN	NaN							6	6	5	46.1	46.1	41.8	18.004	0	146.25	565160000	101	AT1G73230.1	AT1G73230.1	AT1G73230.1 | Symbols:  | Nascent polypeptide-associated complex NAC | chr1:27540506-27541364 REVERSE LENGTH=165
20.5672	NaN	NaN	NaN	NaN	20.5491	21.5192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							1	1	1	7.7	7.7	7.7	34.184	0.0068226	2.9167	6093400	2	AT1G74010.1;AT1G74020.1	AT1G74010.1;AT1G74020.1	AT1G74010.1 | Symbols:  | Calcium-dependent phosphotriesterase superfamily protein | chr1:27832432-27834017 REVERSE LENGTH=325;AT1G74020.1 | Symbols: SS2 | strictosidine synthase 2 | chr1:27835289-27837277 REVERSE LENGTH=335
24.4177	24.9604	24.5184	22.5691	22.3591	24.4063	24.9426	25.4243	25.7833	24.6936	23.8827	24.6544	24.9503	24.9627	24.596	24.2948	NaN	24.9803	25.0411	24.8334	24.6983	24.5113	NaN	24.4022							7	4	4	33.5	16.3	16.3	26.008	0	7.7227	1204700000	53	AT1G74060.1;AT1G74050.1	AT1G74060.1;AT1G74050.1	AT1G74060.1 | Symbols:  | Ribosomal protein L6 family protein | chr1:27850033-27851299 REVERSE LENGTH=233;AT1G74050.1 | Symbols:  | Ribosomal protein L6 family protein | chr1:27847256-27848680 REVERSE LENGTH=233
NaN	NaN	NaN	NaN	NaN	23.3924	NaN	NaN	26.2054	26.4693	27.2369	25.8183	NaN	NaN	23.1101	25.6741	24.6626	24.5254	NaN	NaN	NaN	23.3919	25.3023	23.2064							2	2	2	1.8	1.8	1.8	153.95	0.0067698	2.896	883780000	7	AT1G74260.1	AT1G74260.1	AT1G74260.1 | Symbols: PUR4 | purine biosynthesis 4 | chr1:27923005-27927764 REVERSE LENGTH=1407
22.0157	22.5737	22.3169	NaN	NaN	22.1525	NaN	23.6708	NaN	NaN	NaN	NaN	22.4228	22.5238	NaN	NaN	NaN	NaN	22.9402	22.3929	22.3285	NaN	NaN	NaN							6	6	3	50.9	50.9	31.2	12.916	0	50.421	119710000	20	AT1G74270.1;AT3G55750.1;AT1G07070.1	AT1G74270.1;AT3G55750.1;AT1G07070.1	AT1G74270.1 | Symbols:  | Ribosomal protein L35Ae family protein | chr1:27928415-27929466 REVERSE LENGTH=112;AT3G55750.1 | Symbols:  | Ribosomal protein L35Ae family protein | chr3:20698641-20699553 FORWARD LENGTH=111;AT1G07070.1 | Symbols:  | Ribosomal pr
NaN	20.2223	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.6047	20.6454	NaN	NaN	NaN	NaN	NaN	21.1853	NaN	NaN	NaN	NaN	20.1257							4	4	4	15.2	15.2	15.2	51.837	0	14.32	33193000	7	AT1G74470.1	AT1G74470.1	AT1G74470.1 | Symbols:  | Pyridine nucleotide-disulphide oxidoreductase family protein | chr1:27991248-27992845 FORWARD LENGTH=467
22.8175	23.0018	22.8139	21.6644	NaN	22.6628	25.3622	25.44	23.494	22.4239	NaN	22.1404	24.0613	23.6242	23.5725	NaN	NaN	23.1325	23.8641	24.038	23.6837	22.8319	NaN	22.8257							6	6	6	38	38	38	22.577	0	80.436	513590000	26	AT1G74970.1	AT1G74970.1	"AT1G74970.1 | Symbols: RPS9, TWN3 | ribosomal protein S9 | chr1:28157761-28159202 REVERSE LENGTH=208"
NaN	22.4564	22.0828	21.5797	23.4395	23.8347	NaN	24.0631	NaN	NaN	NaN	21.7161	22.5453	23.2557	22.5886	23.0805	NaN	22.7222	23.0723	22.6638	22.9529	23.4984	NaN	23.6298							6	6	6	45.8	45.8	45.8	16.033	0	42.129	264590000	43	AT1G75350.1	AT1G75350.1	AT1G75350.1 | Symbols: emb2184 | Ribosomal protein L31 | chr1:28272163-28272687 FORWARD LENGTH=144
NaN	21.9885	21.461	NaN	20.5508	22.6649	NaN	NaN	19.6462	NaN	NaN	NaN	22.3173	21.2539	22.8449	21.5776	21.5022	23.0578	22.5971	22.0865	22.1967	22.7023	22.3964	23.3417							2	2	2	39.2	39.2	39.2	10.645	0	12.316	178250000	187	AT1G75750.2;AT1G75750.1	AT1G75750.2;AT1G75750.1	AT1G75750.2 | Symbols: GASA1 | GAST1 protein homolog 1 | chr1:28441813-28442284 REVERSE LENGTH=97;AT1G75750.1 | Symbols: GASA1 | GAST1 protein homolog 1 | chr1:28441813-28442284 REVERSE LENGTH=98
NaN	19.8939	NaN	NaN	NaN	NaN	22.3395	22.6493	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.68	NaN	NaN	NaN	NaN	NaN							1	1	1	9.4	9.4	9.4	17.857	0	8.6326	21157000	4	AT1G75950.1	AT1G75950.1	"AT1G75950.1 | Symbols: SKP1, ASK1, ATSKP1, SKP1A, UIP1 | S phase kinase-associated protein 1 | chr1:28516715-28517454 FORWARD LENGTH=160"
23.9338	23.3767	23.2089	NaN	NaN	NaN	29.0526	28.3602	29.6602	30.2582	29.1327	29.2964	31.3194	31.1806	30.7692	30.1988	30.7511	30.8675	30.2519	29.7946	30.122	30.0144	30.8281	29.7629				RPN3b	RP	RPN	61	27	27	80.7	46.4	46.4	55.591	0	323.31	47974000000	1494	AT1G75990.1	AT1G75990.1	AT1G75990.1 | Symbols:  | PAM domain (PCI/PINT associated module) protein | chr1:28524623-28526718 REVERSE LENGTH=487
23.236	23.5449	23.7865	20.433	21.0254	22.1845	24.435	24.4454	23.0302	22.8849	NaN	22.1873	24.2393	23.6142	23.7392	21.761	21.0171	22.3611	23.6256	23.197	22.8014	22.5888	21.7101	22.5439							3	3	3	12	12	12	37.382	0	8.6665	384580000	32	AT1G76010.1	AT1G76010.1	AT1G76010.1 | Symbols:  | Alba DNA/RNA-binding protein | chr1:28528505-28530488 REVERSE LENGTH=350
NaN	20.8494	23.9025	NaN	21.2061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.0505	NaN	NaN	NaN	21.8873	NaN	NaN	NaN	NaN	NaN							5	5	5	23.8	23.8	23.8	33.684	0	15.136	55167000	11	AT1G76080.1	AT1G76080.1	"AT1G76080.1 | Symbols: ATCDSP32, CDSP32 | chloroplastic drought-induced stress protein of 32 kD | chr1:28548063-28549348 REVERSE LENGTH=302"
NaN	20.9844	20.8175	NaN	19.3945	20.0363	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.652	NaN	NaN	NaN	NaN	NaN							4	4	3	10.7	10.7	8.3	60.04	0	10.414	11900000	5	AT1G76160.1;AT1G21860.1;AT1G21850.1	AT1G76160.1	AT1G76160.1 | Symbols: sks5 | SKU5 similar 5 | chr1:28578211-28581020 REVERSE LENGTH=541
24.5445	24.7938	24.3065	24.3793	23.8456	24.0224	NaN	24.6543	23.5873	25.0614	NaN	23.5803	25.0507	24.6888	24.7168	25.2071	23.322	24.7864	25.2454	23.955	24.1632	24.394	NaN	23.5568							7	7	6	34.6	34.6	34.6	20.786	0	136.64	951820000	103	AT1G76180.2;AT1G76180.1	AT1G76180.2;AT1G76180.1	AT1G76180.2 | Symbols: ERD14 | Dehydrin family protein | chr1:28587013-28587657 REVERSE LENGTH=185;AT1G76180.1 | Symbols: ERD14 | Dehydrin family protein | chr1:28587013-28587657 REVERSE LENGTH=185
22.7538	NaN	21.9195	23.2053	NaN	21.4041	22.6172	24.0728	23.4076	24.1203	23.391	23.0513	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							4	4	4	18.5	18.5	18.5	41.178	0	15.084	142190000	16	AT1G77120.1	AT1G77120.1	"AT1G77120.1 | Symbols: ADH1, ADH, ATADH, ATADH1 | alcohol dehydrogenase 1 | chr1:28975509-28977216 FORWARD LENGTH=379"
NaN	21.3075	NaN	NaN	NaN	21.5393	30.2436	30.7381	29.7357	NaN	NaN	NaN	25.6363	25.3891	25.8015	NaN	24.4236	24.5607	25.415	24.9659	25.2414	25.4604	23.6037	24.8328				PBC2	CP	Beta	20	6	6	70.6	37.3	37.3	22.759	0	323.31	9288700000	210	AT1G77440.2;AT1G77440.1	AT1G77440.2;AT1G77440.1	AT1G77440.2 | Symbols: PBC2 | 20S proteasome beta subunit C2 | chr1:29096020-29098105 FORWARD LENGTH=204;AT1G77440.1 | Symbols: PBC2 | 20S proteasome beta subunit C2 | chr1:29096334-29098105 FORWARD LENGTH=204
23.6122	23.3742	23.4172	NaN	NaN	22.7502	NaN	24.7094	24.8874	NaN	NaN	NaN	23.5797	24.0627	23.6165	NaN	NaN	22.2238	23.858	23.8916	24.0183	NaN	NaN	22.9484							5	2	2	52.7	28.6	28.6	12.29	0	22.851	407480000	45	AT1G77940.1	AT1G77940.1	AT1G77940.1 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:29304116-29305288 REVERSE LENGTH=112
23.572	24.1334	24.0157	22.7093	22.666	23.1858	23.8042	25.1232	24.5854	24.3712	23.7854	24.0166	24.2312	23.9316	24.1765	24.1995	NaN	23.3659	24.6914	23.3225	23.8424	23.767	23.3213	23.1021							10	6	6	41.7	27.4	27.4	29.161	0	38.47	702440000	65	AT1G78300.1	AT1G78300.1	"AT1G78300.1 | Symbols: GRF2, 14-3-3OMEGA, GF14 OMEGA | general regulatory factor 2 | chr1:29461883-29463052 FORWARD LENGTH=259"
22.014	22.249	21.2242	20.5382	NaN	20.21	NaN	23.0767	21.8698	22.864	21.8925	NaN	21.5322	NaN	21.7979	21.9231	NaN	NaN	22.8489	21.3006	NaN	22.2855	NaN	NaN							3	3	3	16.9	16.9	16.9	25.65	0	8.5983	94837000	7	AT1G78380.1;AT1G17170.1	AT1G78380.1	"AT1G78380.1 | Symbols: ATGSTU19, GST8, GSTU19 | glutathione S-transferase TAU 19 | chr1:29486659-29487819 REVERSE LENGTH=219"
21.4275	23.1656	22.7099	NaN	22.1361	22.9321	23.6696	24.0663	22.9395	23.1409	NaN	23.2371	23.0178	23.4088	22.8256	NaN	NaN	23.2714	23.5272	22.8914	23.3105	22.7213	NaN	23.3363							2	2	2	12.4	12.4	12.4	26.788	0	13.402	298290000	32	AT1G78630.1	AT1G78630.1	AT1G78630.1 | Symbols: emb1473 | Ribosomal protein L13 family protein | chr1:29575997-29577406 FORWARD LENGTH=241
21.6769	22.2113	22.014	21.8461	22.1729	21.4677	NaN	NaN	NaN	NaN	NaN	NaN	22.7278	NaN	22.8473	22.921	NaN	NaN	22.8569	NaN	NaN	NaN	NaN	NaN							3	3	3	12.1	12.1	12.1	50.342	0	17.634	95238000	25	AT1G78830.1;AT1G78820.1	AT1G78830.1	AT1G78830.1 | Symbols:  | Curculin-like (mannose-binding) lectin family protein | chr1:29637141-29638508 REVERSE LENGTH=455
21.9308	22.2442	NaN	NaN	NaN	NaN	24.5144	24.0231	24.4417	23.9446	23.963	23.6834	NaN	NaN	22.727	23.1311	NaN	NaN	22.5315	NaN	NaN	23.2153	22.9745	NaN							2	2	2	4.7	4.7	4.7	49.194	0.0029821	3.1037	249040000	3	AT1G78860.1;AT1G78850.1	AT1G78860.1;AT1G78850.1	AT1G78860.1 | Symbols:  | D-mannose binding lectin protein with Apple-like carbohydrate-binding domain | chr1:29646168-29647499 REVERSE LENGTH=443;AT1G78850.1 | Symbols:  | D-mannose binding lectin protein with Apple-like carbohydrate-binding domain | chr1
20.917	NaN	22.0182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.7204	NaN	21.5228	NaN	NaN	NaN	NaN	NaN	21.5285	NaN	NaN	NaN							2	2	2	22.2	22.2	22.2	17.192	0	6.7391	20070000	3	AT1G78870.2;AT1G78870.1;AT1G78870.3	AT1G78870.2;AT1G78870.1;AT1G78870.3	"AT1G78870.2 | Symbols: UBC35, UBC13A | ubiquitin-conjugating enzyme 35 | chr1:29650589-29652203 FORWARD LENGTH=153;AT1G78870.1 | Symbols: UBC35, UBC13A | ubiquitin-conjugating enzyme 35 | chr1:29650589-29652203 FORWARD LENGTH=154;AT1G78870.3 | Symbols: UBC"
25.7658	26.1332	26.052	24.7209	25.5987	26.0739	26.1089	27.3161	26.6741	26.9519	26.7134	26.6793	26.735	26.7421	26.7051	26.3556	25.9048	26.7714	26.2873	25.8772	26.4908	26.7333	26.8246	26.584							23	23	23	49.9	49.9	49.9	68.812	0	179.64	4449300000	421	AT1G78900.2;AT1G78900.1;AT1G16820.2;AT1G16820.1	AT1G78900.2;AT1G78900.1	AT1G78900.2 | Symbols: VHA-A | vacuolar ATP synthase subunit A | chr1:29660463-29664575 FORWARD LENGTH=623;AT1G78900.1 | Symbols: VHA-A | vacuolar ATP synthase subunit A | chr1:29660463-29664575 FORWARD LENGTH=623
NaN	19.1675	NaN	21.2004	19.9043	20.6592	NaN	NaN	NaN	NaN	NaN	NaN	21.5201	21.7602	21.3012	NaN	NaN	NaN	21.7306	20.3198	NaN	NaN	NaN	NaN							1	1	1	2.3	2.3	2.3	47.733	0.0020141	3.3196	23699000	6	AT1G79050.1	AT1G79050.1	AT1G79050.1 | Symbols:  | recA DNA recombination family protein | chr1:29737084-29740140 REVERSE LENGTH=439
22.9062	NaN	NaN	NaN	23.1223	22.9465	32.5052	32.1682	31.9668	30.4447	30.9926	30.4215	27.9882	27.6775	28.2395	29.2921	29.8263	29.8305	26.8836	26.4378	27.4043	29.6743	30.6227	28.8702				PAB2	CP	Alpha	35	6	6	97.4	20.4	20.4	25.733	0	323.31	55206000000	503	AT1G79210.3;AT1G79210.2;AT1G79210.1	AT1G79210.3;AT1G79210.2;AT1G79210.1	AT1G79210.3 | Symbols:  | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr1:29796286-29798240 REVERSE LENGTH=235;AT1G79210.2 | Symbols:  | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr1:2
NaN	NaN	NaN	NaN	NaN	NaN	23.2771	22.7695	22.1873	22.8027	NaN	NaN	NaN	NaN	NaN	NaN	22.0873	NaN	NaN	NaN	NaN	NaN	21.9368	NaN							1	1	1	0.3	0.3	0.3	237.04	0.0066667	2.809	42170000	3	AT1G79280.1;AT1G79280.3;AT1G79280.2	AT1G79280.1;AT1G79280.3;AT1G79280.2	"AT1G79280.1 | Symbols: NUA, AtTPR | nuclear pore anchor | chr1:29819176-29832809 REVERSE LENGTH=2093;AT1G79280.3 | Symbols: NUA | nuclear pore anchor | chr1:29819176-29832809 REVERSE LENGTH=2094;AT1G79280.2 | Symbols: NUA | nuclear pore anchor | chr1:29819"
22.4681	21.7912	21.3526	NaN	22.0728	21.9025	22.5647	22.5375	23.3954	NaN	NaN	19.7509	23.2907	23.212	23.3761	NaN	19.1004	NaN	24.1692	23.1898	23.8014	NaN	21.1868	21.3737							5	5	5	15.8	15.8	15.8	45.483	0	28.437	274720000	33	AT1G79340.1;AT1G79330.1	AT1G79340.1	"AT1G79340.1 | Symbols: AtMC4, MC4 | metacaspase 4 | chr1:29842849-29844368 FORWARD LENGTH=418"
21.4448	22.2182	21.7631	NaN	NaN	NaN	24.4529	24.8661	24.7626	23.9972	24.2566	23.6357	22.4611	NaN	22.505	22.8327	23.7646	NaN	22.4957	NaN	NaN	NaN	NaN	NaN							7	6	6	23.5	20.9	20.9	44.83	0	57.75	316340000	24	AT1G79530.1;AT1G16300.1	AT1G79530.1;AT1G16300.1	AT1G79530.1 | Symbols: GAPCP-1 | glyceraldehyde-3-phosphate dehydrogenase of plastid 1 | chr1:29916232-29919088 REVERSE LENGTH=422;AT1G16300.1 | Symbols: GAPCP-2 | glyceraldehyde-3-phosphate dehydrogenase of plastid 2 | chr1:5574433-5577406 FORWARD LENGTH=
22.8737	23.7658	22.9635	22.8797	22.6922	22.585	22.1862	24.7901	23.8029	24.3226	NaN	NaN	23.5025	22.9545	23.834	23.9623	NaN	NaN	24.3863	22.9887	23.1365	23.3185	NaN	NaN							10	9	8	41.4	37.2	31.4	42.131	0	49.759	422710000	40	AT1G79550.2;AT1G79550.1	AT1G79550.2;AT1G79550.1	AT1G79550.2 | Symbols: PGK | phosphoglycerate kinase | chr1:29924347-29926295 REVERSE LENGTH=401;AT1G79550.1 | Symbols: PGK | phosphoglycerate kinase | chr1:29924347-29926295 REVERSE LENGTH=401
24.8023	25.0727	24.7206	NaN	22.2246	22.1101	26.2698	26.9919	25.4499	NaN	NaN	NaN	25.6554	25.3163	24.8963	NaN	NaN	NaN	25.4511	25.177	25.5131	NaN	NaN	23.4227							5	5	5	42.3	42.3	42.3	16.282	0	95.163	1250200000	93	AT1G79850.1	AT1G79850.1	"AT1G79850.1 | Symbols: RPS17, CS17, PRPS17 | ribosomal protein S17 | chr1:30041473-30041922 REVERSE LENGTH=149"
21.3204	21.0899	23.0234	20.4249	20.8758	NaN	NaN	22.2705	22.5732	NaN	NaN	NaN	21.2222	NaN	21.8006	NaN	NaN	NaN	20.9394	21.1532	21.188	20.9023	NaN	NaN							4	4	4	6.6	6.6	6.6	87.316	0	9.2927	68354000	7	AT1G79930.2;AT1G79930.1;AT1G79920.2;AT1G79920.1	AT1G79930.2;AT1G79930.1;AT1G79920.2;AT1G79920.1	AT1G79930.2 | Symbols: HSP91 | heat shock protein 91 | chr1:30063924-30067067 REVERSE LENGTH=789;AT1G79930.1 | Symbols: HSP91 | heat shock protein 91 | chr1:30063781-30067067 REVERSE LENGTH=831;AT1G79920.2 | Symbols:  | Heat shock protein 70 (Hsp 70) famil
NaN	21.9457	22.1095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.4006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							2	2	2	6.8	6.8	6.8	49.487	0	4.313	18932000	4	AT1G80480.1	AT1G80480.1	AT1G80480.1 | Symbols: PTAC17 | plastid transcriptionally active 17 | chr1:30258272-30260570 REVERSE LENGTH=444
23.0277	23.3413	23.4962	22.5066	22.0978	21.9335	22.8178	24.6955	24.5539	23.9954	NaN	23.1386	23.1276	23.4052	23.5279	23.8334	NaN	NaN	24.0249	22.1892	23.3639	23.4812	NaN	22.2929							6	4	4	23.5	19.2	19.2	42.327	0	32.2	431890000	44	AT2G01140.1	AT2G01140.1	AT2G01140.1 | Symbols:  | Aldolase superfamily protein | chr2:95006-96491 REVERSE LENGTH=391
25.4275	25.4484	25.2618	22.5618	23.3453	24.7971	26.0615	26.42	26.7077	24.5075	NaN	24.8091	26.0438	26.0833	25.7098	24.5902	22.7108	24.9562	26.0847	25.9545	26.0476	24.6953	23.1382	25.1357							18	18	8	65.3	65.3	39.3	28.171	0	180.11	2037400000	136	AT2G01250.1;AT2G01250.2	AT2G01250.1;AT2G01250.2	AT2G01250.1 | Symbols:  | Ribosomal protein L30/L7 family protein | chr2:132943-134264 REVERSE LENGTH=242;AT2G01250.2 | Symbols:  | Ribosomal protein L30/L7 family protein | chr2:133038-134264 REVERSE LENGTH=184
NaN	NaN	20.9528	NaN	NaN	NaN	NaN	NaN	25.1514	NaN	NaN	NaN	NaN	NaN	NaN	21.741	NaN	NaN	NaN	NaN	20.8586	NaN	NaN	NaN							7	4	4	48.3	34.4	34.4	17.513	0	14.629	85836000	8	AT2G01520.1;AT4G14060.1;AT2G01530.1	AT2G01520.1	AT2G01520.1 | Symbols: MLP328 | MLP-like protein 328 | chr2:235992-236881 FORWARD LENGTH=151
24.6822	24.7895	24.5982	22.7511	23.7094	23.9254	23.8445	23.3615	23.8817	24.3239	NaN	22.7018	24.7924	25.1758	23.9154	23.3477	22.9505	23.8217	25.3557	25.2852	24.2738	23.8972	23.6594	23.4325							2	2	2	33.8	33.8	33.8	8.524	0	171.83	872070000	65	AT2G02100.1	AT2G02100.1	"AT2G02100.1 | Symbols: LCR69, PDF2.2 | low-molecular-weight cysteine-rich 69 | chr2:528397-528885 FORWARD LENGTH=77"
23.1614	22.148	NaN	NaN	NaN	26.0893	NaN	NaN	NaN	NaN	NaN	NaN	29.1515	29.0243	28.8809	29.9301	30.8285	30.3166	29.4856	28.884	29.2173	29.9582	30.6928	29.5956				Nas6	PIP_RP	Assembly	17	17	17	72.9	72.9	72.9	25.921	0	323.31	23034000000	759	AT2G03430.1	AT2G03430.1	AT2G03430.1 | Symbols:  | Ankyrin repeat family protein | chr2:1036192-1037536 REVERSE LENGTH=240
22.1662	21.863	22.642	22.0963	21.6914	21.7349	NaN	NaN	NaN	NaN	NaN	NaN	22.4913	NaN	NaN	NaN	NaN	NaN	23.269	NaN	22.8335	NaN	NaN	NaN							2	2	2	13.4	13.4	13.4	19.7	0	5.8502	77333000	12	AT2G03440.1	AT2G03440.1	"AT2G03440.1 | Symbols: NRP1, ATNRP1 | nodulin-related protein 1 | chr2:1039409-1039972 REVERSE LENGTH=187"
23.1341	23.0402	24.3117	NaN	21.755	21.7753	23.5332	24.3478	23.0137	NaN	NaN	24.701	24.0109	22.7463	24.1714	NaN	NaN	NaN	24.4023	23.8705	24.411	NaN	NaN	22.1603							10	10	7	19.3	19.3	14.8	88.255	0	35.328	397280000	50	AT2G04030.2;AT2G04030.1	AT2G04030.2;AT2G04030.1	"AT2G04030.2 | Symbols: CR88, Hsp88.1, AtHsp90.5 | Chaperone protein htpG family protein | chr2:1281983-1285909 FORWARD LENGTH=777;AT2G04030.1 | Symbols: CR88, EMB1956, HSP90.5, Hsp88.1, AtHsp90.5 | Chaperone protein htpG family protein | chr2:1281983-12859"
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.003	25.9389	25.0567	24.1607	NaN	NaN	22.5155	25.1588	25.5333	25.4539	NaN	NaN	NaN	24.1355	25.8796	23.3378							1	1	1	0.9	0.9	0.9	137.91	0.0084191	2.7147	703590000	24	AT2G04235.1	AT2G04235.1	AT2G04235.1 | Symbols:  | unknown protein;FUNCTIONS IN: molecular_function unknown;INVOLVED IN: biological_process unknown;LOCATED IN: cellular_component unknown;EXPRESSED IN: cultured cell;Has 713 Blast hits to 345 proteins in 122 species: Archae - 2
