Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Fasta headers	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	ProteasomeAnnotation	SubComplexAnnotation	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS Count	LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3
	0.525629652655746	1.12437629699707	AT1G33811.1	AT1G33811.1	AT1G33811.1 | Symbols:  | GDSL-like Lipase/Acylhydrolase superfamily protein | chr1:12267918-12269690 FORWARD LENGTH=370	Color [DarkGray]	1	4							7	7	7	30.5	30.5	30.5	41.697	0	25.755	242510000	27	19.42801	21.80889	22.02311	22.54772	23.54473	23.57527	21.39132	22.34305	22.89877	23.21778	20.3334	22.58098	22.60032	22.49743	22.62053	21.89759	22.36762	23.19022	24.4362	21.00539	22.24131	19.25606	19.42891	22.52057
	0.616906134938484	-0.46806526184082	AT1G33960.1	AT1G33960.1	AT1G33960.1 | Symbols: AIG1 | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr1:12346555-12348184 FORWARD LENGTH=353	Color [DarkGray]	1	4							3	3	3	10.5	10.5	10.5	40.07	0	9.2022	96717000	10	20.08404	20.89092	19.82465	19.54916	22.18786	19.21989	19.82554	19.58815	19.98172	19.77524	20.31624	19.35468	19.39941	19.43148	18.59363	19.82404	19.99435	19.78148	18.65698	18.92048	20.52199	23.15874	24.48583	23.33395
	0.195821025376523	0.148855209350586	AT1G34430.1	AT1G34430.1	AT1G34430.1 | Symbols: EMB3003 | 2-oxoacid dehydrogenases acyltransferase family protein | chr1:12588027-12590084 REVERSE LENGTH=465	Color [DarkGray]	1	4							7	7	7	21.9	21.9	21.9	48.306	0	24.322	198670000	30	22.31708	22.62525	23.14113	19.03751	19.97511	22.30429	22.51178	23.00724	23.01101	20.21461	19.7271	19.78454	22.92264	23.2098	22.86498	19.77926	20.42308	19.16571	22.86053	22.66431	22.76543	22.4818	20.35054	22.35816
	0.21212563671015	-0.836860656738281	AT1G35160.1;AT1G35160.2	AT1G35160.1;AT1G35160.2	AT1G35160.1 | Symbols: GRF4, 14-3-3PHI, GF14 PHI | GF14 protein phi chain | chr1:12867264-12868514 FORWARD LENGTH=267;AT1G35160.2 | Symbols: GF14 PHI | GF14 protein phi chain | chr1:12867264-12868514 FORWARD LENGTH=295	Color [DarkGray]	1	4							7	2	2	31.1	13.1	13.1	30.194	0	10.897	157020000	10	21.47929	21.98415	22.25109	21.82713	20.8539	21.46168	19.47467	24.09381	19.63546	24.07521	22.73527	23.25072	21.84143	21.56145	21.7057	22.74694	20.37154	20.31327	22.24966	21.56681	21.4438	19.09805	20.77152	19.22624
	1.61778771041664	-1.95115661621094	AT1G35580.3;AT1G35580.2;AT1G35580.1	AT1G35580.3;AT1G35580.2;AT1G35580.1	AT1G35580.3 | Symbols: CINV1 | cytosolic invertase 1 | chr1:13123183-13124808 REVERSE LENGTH=460;AT1G35580.2 | Symbols: CINV1 | cytosolic invertase 1 | chr1:13122460-13124808 REVERSE LENGTH=551;AT1G35580.1 | Symbols: CINV1 | cytosolic invertase 1 | chr1:13	Color [DarkGray]	1	4							2	2	2	7.4	7.4	7.4	52.215	0	6.2192	47878000	3	19.90986	21.72892	20.81627	18.36878	19.44745	21.03739	18.61884	19.19184	18.79089	20.16872	20.57036	19.73965	21.35208	21.39673	21.31142	20.75548	17.85317	20.44077	21.44571	21.317	21.25105	21.31324	20.72091	21.74891
	0.188388469713374	-1.05868784586589	AT1G35680.1	AT1G35680.1	AT1G35680.1 | Symbols:  | Ribosomal protein L21 | chr1:13208777-13210246 FORWARD LENGTH=220	Color [DarkGray]	1	4							2	2	2	10	10	10	24.038	0	42.649	726380000	69	22.8497	23.77114	23.82057	22.43217	22.92982	24.36634	23.98872	25.06055	18.21608	24.68886	20.95554	23.79501	24.35587	24.56031	24.22179	24.15457	23.74324	24.08039	24.05791	24.09974	24.31177	24.2877	23.37531	24.4117
	1.14973844817351	1.87098757425944	AT1G35720.1	AT1G35720.1	AT1G35720.1 | Symbols: ANNAT1, OXY5, ATOXY5 | annexin 1 | chr1:13225304-13226939 FORWARD LENGTH=317	Color [DarkGray]	1	4							42	42	42	89.6	89.6	89.6	36.203	0	323.31	43238000000	1762	31.10891	28.95871	29.36441	27.15572	25.59874	27.0657	31.47215	31.13926	32.43359	28.85104	27.37535	28.23342	30.01916	29.43798	29.50573	27.56112	25.90128	27.52631	29.48746	29.05355	29.3268	27.41757	18.2481	26.73143
	0.250777504862382	-1.03582827250163	AT1G41880.1	AT1G41880.1	AT1G41880.1 | Symbols:  | Ribosomal protein L35Ae family protein | chr1:15651585-15652427 REVERSE LENGTH=111	Color [DarkGray]	1	4							5	2	2	44.1	24.3	24.3	12.799	0	28.827	40120000	10	20.59983	21.96793	22.18659	19.11627	19.23014	21.39503	18.03636	23.40782	20.20269	21.16902	20.90924	20.71831	18.46235	21.14332	18.86713	20.74551	19.22052	20.42322	22.72376	18.98782	21.51677	19.17825	19.59071	19.63873
	0.125844398581543	-0.0706278483072893	AT1G42550.1	AT1G42550.1	AT1G42550.1 | Symbols: PMI1 | plastid movement impaired1 | chr1:15977131-15979734 FORWARD LENGTH=843	Color [DarkGray]	1	4							1	1	1	2.1	2.1	2.1	93.874	0.0039409	3.0515	6761400	3	20.04086	19.73762	19.64371	19.39161	20.28951	20.86272	20.04946	19.47879	19.68206	21.15881	18.64669	20.70831	21.64867	18.75336	20.52862	19.38002	18.18856	19.82053	20.65753	19.85393	19.46304	18.86137	18.57741	19.59565
	0.150331649415487	0.176734288533527	AT1G42970.1	AT1G42970.1	AT1G42970.1 | Symbols: GAPB | glyceraldehyde-3-phosphate dehydrogenase B subunit | chr1:16127552-16129584 FORWARD LENGTH=447	Color [DarkGray]	1	4							25	25	19	60.9	60.9	51.7	47.659	0	214.55	4758900000	377	26.27365	26.64911	27.03513	25.45862	25.38397	25.56919	26.23425	27.53402	26.71983	27.29633	25.6658	25.56958	27.28854	27.1296	27.45522	26.89986	25.34147	25.82934	27.01057	26.61414	26.93565	25.86019	26.09174	25.52527
	2.25077320821473	1.12956301371257	AT1G43170.9;AT1G43170.8;AT1G43170.7;AT1G43170.6;AT1G43170.5;AT1G43170.3;AT1G43170.2;AT1G43170.1;AT1G43170.4;AT1G61580.1	AT1G43170.9;AT1G43170.8;AT1G43170.7;AT1G43170.6;AT1G43170.5;AT1G43170.3;AT1G43170.2;AT1G43170.1;AT1G43170.4	AT1G43170.9 | Symbols: RP1 | ribosomal protein 1 | chr1:16266992-16268631 FORWARD LENGTH=389;AT1G43170.8 | Symbols: RP1 | ribosomal protein 1 | chr1:16266992-16268631 FORWARD LENGTH=389;AT1G43170.7 | Symbols: RP1 | ribosomal protein 1 | chr1:16266992-16268	Color [DarkGray]	1	4							23	23	23	53.5	53.5	53.5	44.559	0	213.77	8862600000	607	27.3321	27.57395	27.16377	25.03937	25.54585	26.82852	28.16639	28.54096	28.75116	27.28506	25.84523	27.22968	27.90311	27.76982	27.40932	26.6553	25.45412	27.48712	27.91664	27.59834	27.8656	27.2781	25.86914	27.45774
	0.697047086268556	0.319960276285805	AT1G43890.3;AT1G43890.2;AT1G43890.1;AT5G03530.1	AT1G43890.3;AT1G43890.2;AT1G43890.1;AT5G03530.1	AT1G43890.3 | Symbols: ATRAB18, ATRABC1, RAB18-1, RABC1, ATRAB-C1, RAB18 | RAB GTPASE HOMOLOG B18 | chr1:16646934-16648395 FORWARD LENGTH=212;AT1G43890.2 | Symbols: ATRAB18, ATRABC1, RAB18-1, RABC1, ATRAB-C1, RAB18 | RAB GTPASE HOMOLOG B18 | chr1:16646934-	Color [DarkGray]	1	4							2	2	2	9	9	9	23.53	0	4.2524	138590000	3	22.29154	22.02242	21.64236	21.28728	21.77724	21.81248	22.4851	22.18933	22.24177	22.33941	21.87087	19.33941	22.40339	18.82462	22.2633	19.21943	22.16211	20.68318	22.03022	22.05672	22.05623	22.30552	22.05595	22.40047
+	3.79113965073085	5.00669606526693	AT1G45000.1;AT1G45000.2	AT1G45000.1;AT1G45000.2	AT1G45000.1 | Symbols:  | AAA-type ATPase family protein | chr1:17009220-17011607 FORWARD LENGTH=399;AT1G45000.2 | Symbols:  | AAA-type ATPase family protein | chr1:17009220-17011607 FORWARD LENGTH=335	Color [DarkGray]	1	4					RPT4b	RP	54	16	16	89	25.1	25.1	44.755	0	323.31	33599000000	1362	23.90579	23.12595	22.94755	19.36285	18.7001	23.7963	28.28955	27.98586	28.72398	29.56918	29.07915	28.66739	26.23241	25.68933	25.58795	27.35998	27.39859	28.57451	30.92511	30.42171	30.50903	29.72432	31.99718	30.31494
	0.994624843110667	0.758599599202476	AT1G45201.2;AT1G45201.1	AT1G45201.2;AT1G45201.1	AT1G45201.2 | Symbols: ATTLL1, TLL1 | triacylglycerol lipase-like 1 | chr1:17123889-17127497 FORWARD LENGTH=387;AT1G45201.1 | Symbols: ATTLL1, TLL1 | triacylglycerol lipase-like 1 | chr1:17123889-17128462 FORWARD LENGTH=479	Color [DarkGray]	1	4							4	4	4	12.4	12.4	12.4	44.118	0	10.566	611590000	35	23.6228	23.83059	22.89951	21.84408	22.42082	23.31592	24.52564	24.31614	23.78692	24.94291	23.7604	23.41867	24.5826	24.39964	23.85295	22.26399	20.60819	22.91222	24.13627	23.83524	23.95062	23.38272	22.44604	22.92225
	0.685782704222953	0.507572174072266	AT1G47128.1	AT1G47128.1	AT1G47128.1 | Symbols: RD21, RD21A | Granulin repeat cysteine protease family protein | chr1:17283139-17285609 REVERSE LENGTH=462	Color [DarkGray]	1	4							5	5	5	23.2	23.2	23.2	50.966	0	124.28	6579800000	243	26.92553	26.22558	26.93269	25.32756	25.70823	26.05124	26.93772	26.98418	27.68461	26.45948	25.54883	25.92273	28.55621	27.98864	28.44237	26.26785	26.28582	26.4348	27.48259	27.16158	27.69847	25.93466	26.65833	26.29897
	0.0302384903996788	-0.0197626749674491	AT1G47200.1;AT5G43070.1	AT1G47200.1;AT5G43070.1	AT1G47200.1 | Symbols: WPP2 | WPP domain protein 2 | chr1:17298181-17298723 REVERSE LENGTH=180;AT5G43070.1 | Symbols: WPP1 | WPP domain protein 1 | chr5:17289259-17289726 REVERSE LENGTH=155	Color [DarkGray]	1	4							2	2	2	15.6	15.6	15.6	19.134	0	7.0042	59635000	3	21.87429	21.29328	21.44479	19.98972	21.23436	20.97702	21.62921	21.24969	21.67418	21.56444	19.87513	21.35091	21.62096	19.74118	21.56742	19.30094	19.06011	21.07721	21.68611	19.62397	21.40646	21.42936	20.95328	20.53475
+	5.00879152162329	8.34302202860514	AT1G47250.1	AT1G47250.1	AT1G47250.1 | Symbols: PAF2 | 20S proteasome alpha subunit F2 | chr1:17319220-17320900 FORWARD LENGTH=277	Color [DarkGray]	1	4					PAF2	CP	27	5	5	83	20.2	20.2	30.41	0	323.31	11043000000	186	22.22861	22.09097	21.57001	22.25833	20.9452	23.10815	30.10658	30.74873	30.06335	27.04308	26.49733	26.21865	26.37737	25.83206	26.59766	25.22451	25.9607	27.17352	25.57284	25.04152	25.69372	26.24729	26.61912	25.82955
	0.383266066651864	0.476212819417317	AT1G47540.1;AT1G47540.2	AT1G47540.1;AT1G47540.2	AT1G47540.1 | Symbols:  | Scorpion toxin-like knottin superfamily protein | chr1:17455702-17456146 REVERSE LENGTH=98;AT1G47540.2 | Symbols:  | Scorpion toxin-like knottin superfamily protein | chr1:17455702-17456146 REVERSE LENGTH=99	Color [DarkGray]	1	4							2	2	2	29.6	29.6	29.6	10.993	0	4.5629	58677000	4	19.81066	19.55143	20.13139	19.98332	18.33935	19.70547	19.52188	21.22193	20.1783	19.75963	18.948	19.17842	19.95963	19.49782	19.44792	18.97889	19.96059	21.02984	23.23511	22.06444	22.11153	22.31958	22.20845	22.11393
	0.0956251606299977	0.102421442667644	AT1G47560.1;AT1G47550.1;AT1G47550.2	AT1G47560.1;AT1G47550.1;AT1G47550.2	AT1G47560.1 | Symbols: SEC3B | exocyst complex component sec3B | chr1:17466751-17473190 FORWARD LENGTH=887;AT1G47550.1 | Symbols: SEC3A | exocyst complex component sec3A | chr1:17457171-17463896 FORWARD LENGTH=887;AT1G47550.2 | Symbols: SEC3A | exocyst com	Color [DarkGray]	1	4							1	1	1	1.4	1.4	1.4	99.921	0	3.9966	27656000	5	19.24916	20.05326	20.00078	19.10649	19.58612	19.57543	20.02474	20.26167	19.32407	19.59508	21.47402	19.26013	21.76426	21.82205	19.2352	19.39103	18.13311	18.71528	21.50983	21.43562	21.8476	19.2669	19.4332	20.52516
	0.122917640119733	-0.30889892578125	AT1G47600.2;AT1G47600.1;AT1G51470.1	AT1G47600.2;AT1G47600.1;AT1G51470.1	AT1G47600.2 | Symbols: BGLU34 | beta glucosidase 34 | chr1:17491771-17494589 FORWARD LENGTH=510;AT1G47600.1 | Symbols: BGLU34, TGG4 | beta glucosidase 34 | chr1:17491771-17494589 FORWARD LENGTH=511;AT1G51470.1 | Symbols: BGLU35, TGG5 | beta glucosidase 35	Color [DarkGray]	1	4							4	3	3	9.4	8	8	57.442	0	8.3587	30366000	4	20.95716	21.35885	19.49798	19.00337	19.25938	19.07479	19.15912	20.08812	21.64006	19.6786	21.12185	18.93727	21.17026	21.17934	21.06118	19.64097	20.31877	19.97197	20.95027	20.53488	20.61522	19.51283	20.31739	19.21159
	0.812691920314359	-1.70522117614746	AT1G48030.2;AT1G48030.1;AT3G17240.3;AT3G17240.1;AT3G17240.2	AT1G48030.2;AT1G48030.1;AT3G17240.3;AT3G17240.1	AT1G48030.2 | Symbols: mtLPD1 | mitochondrial lipoamide dehydrogenase 1 | chr1:17717432-17719141 REVERSE LENGTH=507;AT1G48030.1 | Symbols: mtLPD1 | mitochondrial lipoamide dehydrogenase 1 | chr1:17717432-17719141 REVERSE LENGTH=507;AT3G17240.3 | Symbols: m	Color [DarkGray]	1	4							3	3	3	7.3	7.3	7.3	53.987	0	4.4706	20858000	3	18.86701	21.00618	21.3427	21.23785	19.57082	18.79932	18.02772	19.86495	18.20756	19.34861	19.73102	19.35044	19.32586	20.46178	21.61746	20.4854	18.86305	19.02352	21.48753	19.79692	19.25461	20.34373	18.52297	19.0571
	0.0836847962821229	0.160843531290691	AT1G48160.1	AT1G48160.1	AT1G48160.1 | Symbols:  | signal recognition particle 19 kDa protein, putative / SRP19, putative | chr1:17786779-17788286 REVERSE LENGTH=145	Color [DarkGray]	1	4							1	1	1	6.9	6.9	6.9	16.274	0.0067179	2.843	52106000	3	20.19876	19.91887	20.12597	20.01842	21.90423	21.75702	21.01079	18.89616	20.81917	19.77091	20.54003	20.94228	20.46958	20.37804	20.6853	19.82032	19.10694	21.24734	20.30773	19.49301	19.91257	19.68931	21.74255	22.25888
+	1.26880424381373	7.259095509847	AT1G48170.1	AT1G48170.1	AT1G48170.1 | Symbols:  | unknown protein;Has 78 Blast hits to 78 proteins in 34 species: Archae - 0;Bacteria - 0;Metazoa - 30;Fungi - 0;Plants - 48;Viruses - 0;Other Eukaryotes - 0 (source: NCBI BLink). | chr1:17788810-17789635 FORWARD LENGTH=153	Color [DarkGray]	1	4					PBACX?		14	14	14	80.4	80.4	80.4	16.597	0	323.31	6386800000	169	27.35481	19.40147	19.22132	19.0557	19.03471	18.99878	29.02546	29.4221	29.30734	28.60492	28.07835	27.7442	26.52817	19.68085	18.3118	20.86204	18.14155	19.82454	20.32717	27.35338	18.34979	20.71432	20.6691	19.13551
	0.445903044283578	0.391381581624351	AT1G48350.1	AT1G48350.1	AT1G48350.1 | Symbols:  | Ribosomal L18p/L5e family protein | chr1:17867269-17868215 FORWARD LENGTH=170	Color [DarkGray]	1	4							4	4	4	25.3	25.3	25.3	18.726	0	11.959	538130000	69	22.48366	22.65346	23.44033	22.81677	23.92054	24.55879	23.10285	23.7119	22.93684	23.54499	18.89819	22.9958	23.78176	23.75164	23.41054	23.5373	23.40686	24.34564	23.66798	22.85833	23.30378	24.19072	19.23971	24.30304
	2.62658135884605	1.13625462849935	AT1G48630.1;AT3G18130.1	AT1G48630.1;AT3G18130.1	AT1G48630.1 | Symbols: RACK1B_AT | receptor for activated C kinase 1B | chr1:17981977-17983268 REVERSE LENGTH=326;AT3G18130.1 | Symbols: RACK1C_AT | receptor for activated C kinase 1C | chr3:6211109-6212371 REVERSE LENGTH=326	Color [DarkGray]	1	4							10	6	6	35	26.1	26.1	35.8	0	17.157	273280000	26	22.30448	22.6874	22.33625	20.5893	18.33401	21.56282	23.38936	23.57299	23.77454	23.48308	23.46076	23.07811	22.51043	23.54183	22.68831	22.61201	19.18553	20.65215	23.18946	22.7052	23.09335	19.52939	22.62827	22.35367
	1.49717184378907	1.0134220123291	AT1G48830.2;AT1G48830.1	AT1G48830.2;AT1G48830.1	AT1G48830.2 | Symbols:  | Ribosomal protein S7e family protein | chr1:18059854-18060935 REVERSE LENGTH=191;AT1G48830.1 | Symbols:  | Ribosomal protein S7e family protein | chr1:18059854-18060935 REVERSE LENGTH=191	Color [DarkGray]	1	4							8	8	8	36.6	36.6	36.6	21.922	0	29.663	1099400000	69	24.80945	25.05615	24.45266	18.84891	21.38585	23.24291	25.35301	26.25107	25.75444	20.02702	20.86183	22.26808	25.37956	25.34138	24.91831	19.65779	16.78307	18.97256	25.35566	25.36235	25.27683	23.91031	19.47918	23.51217
	1.01903360901727	1.67794990539551	AT1G48850.1;AT1G48850.3;AT1G48850.2	AT1G48850.1;AT1G48850.3;AT1G48850.2	AT1G48850.1 | Symbols: EMB1144 | chorismate synthase, putative / 5-enolpyruvylshikimate-3-phosphate phospholyase, putative | chr1:18065154-18067956 REVERSE LENGTH=436;AT1G48850.3 | Symbols: EMB1144 | chorismate synthase, putative / 5-enolpyruvylshikimate-3	Color [DarkGray]	1	4							7	7	7	26.4	26.4	26.4	47.317	0	28.175	243210000	23	23.49021	22.15892	21.80971	20.83189	21.41529	21.0036	24.42319	25.01227	23.05724	22.99088	19.55398	19.60101	23.30956	19.35923	22.42739	22.99992	19.42208	20.98134	23.84573	22.34541	22.1389	22.39694	18.53126	18.82571
	0.383614039452547	-0.859169006347656	AT3G18820.1;AT3G16100.1;AT1G52280.1;AT1G49300.2;AT1G49300.1;AT1G22740.1	AT3G18820.1;AT3G16100.1;AT1G52280.1;AT1G49300.2;AT1G49300.1;AT1G22740.1	AT3G18820.1 | Symbols: ATRABG3F, ATRAB7B, RAB71, RABG3F, RAB7B | RAB GTPase homolog G3F | chr3:6484266-6486005 FORWARD LENGTH=206;AT3G16100.1 | Symbols: ATRABG3C, ATRAB7D, RABG3c | RAB GTPase homolog G3C | chr3:5459270-5460556 FORWARD LENGTH=206;AT1G52280.	Color [DarkGray]	1	4							2	2	2	9.7	9.7	9.7	23.102	0	5.9924	87135000	10	21.05496	21.18384	21.277	19.11356	21.37966	21.31454	19.29236	22.19038	19.45555	20.89228	19.77309	20.44756	22.10503	22.37395	22.07154	19.76577	18.60448	19.64343	21.69134	21.99341	22.51147	21.9796	19.55635	21.75549
	0.262323971904983	-0.717079162597656	AT1G49760.2;AT1G49760.1	AT1G49760.2;AT1G49760.1	AT1G49760.2 | Symbols: PAB8 | poly(A) binding protein 8 | chr1:18416740-18419753 FORWARD LENGTH=671;AT1G49760.1 | Symbols: PAB8, PABP8 | poly(A) binding protein 8 | chr1:18416740-18419753 FORWARD LENGTH=671	Color [DarkGray]	1	4							7	7	5	15.1	15.1	10.1	72.779	0	10.944	89332000	19	22.06909	21.72192	21.86555	19.27405	21.44703	21.54647	19.75819	20.44414	23.30299	20.2108	18.90577	19.78081	22.61441	21.95479	21.27923	20.88156	20.05367	19.86758	22.38063	18.75171	22.30826	19.63563	17.19735	23.09141
	0.615010898279942	-1.04958407084147	AT1G51730.1	AT1G51730.1	AT1G51730.1 | Symbols:  | Ubiquitin-conjugating enzyme family protein | chr1:19186812-19188638 REVERSE LENGTH=252	Color [DarkGray]	1	4							3	3	3	8.7	8.7	8.7	28.705	0	6.2343	76563000	7	22.23239	21.75156	22.63022	21.97121	19.11723	21.73462	19.70955	21.90719	21.84868	21.27821	19.8437	20.82513	19.49882	22.16916	21.4517	19.33809	21.28377	18.98032	20.81456	18.24718	21.30931	20.56207	19.78863	19.22218
	0.0733914881472036	0.241440455118816	AT1G52100.2;AT1G52100.1;AT2G25980.1	AT1G52100.2;AT1G52100.1	AT1G52100.2 | Symbols:  | Mannose-binding lectin superfamily protein | chr1:19383479-19385123 REVERSE LENGTH=381;AT1G52100.1 | Symbols:  | Mannose-binding lectin superfamily protein | chr1:19383291-19385123 REVERSE LENGTH=437	Color [DarkGray]	1	4							7	7	7	22.3	22.3	22.3	41.805	0	16.083	272730000	32	21.0414	22.35741	22.05419	21.35472	23.49694	22.88691	22.85884	23.40322	19.91526	23.39478	22.85369	23.54888	22.25257	18.57476	21.80766	23.13235	22.65868	22.30101	22.8854	22.89113	22.78827	23.76705	18.98581	22.98192
	0.576444452575656	1.04056485493978	AT3G16080.1;AT1G52300.1;AT1G15250.1	AT3G16080.1;AT1G52300.1;AT1G15250.1	AT3G16080.1 | Symbols:  | Zinc-binding ribosomal protein family protein | chr3:5454892-5455677 FORWARD LENGTH=95;AT1G52300.1 | Symbols:  | Zinc-binding ribosomal protein family protein | chr1:19475213-19476152 REVERSE LENGTH=95;AT1G15250.1 | Symbols:  | Zi	Color [DarkGray]	1	4							3	3	3	30.5	30.5	30.5	10.771	0	6.103	313370000	27	23.31493	21.86593	22.77787	19.81629	19.40574	23.14488	23.89486	22.42161	24.76396	22.77828	17.68528	23.48886	23.65949	23.51689	23.87877	22.62402	19.72281	24.44506	24.40302	23.42393	24.13203	22.45593	20.40879	23.8511
	1.40247113088714	0.774847030639648	AT1G52360.1;AT1G52360.2;AT3G15980.5	AT1G52360.1;AT1G52360.2;AT3G15980.5	AT1G52360.1 | Symbols:  | Coatomer, beta subunit | chr1:19499282-19505397 FORWARD LENGTH=926;AT1G52360.2 | Symbols:  | Coatomer, beta subunit | chr1:19499420-19505397 FORWARD LENGTH=970;AT3G15980.5 | Symbols:  | Coatomer, beta subunit | chr3:5412015-541	Color [DarkGray]	1	4							3	3	1	5.1	5.1	2.1	104.47	0	8.7482	94135000	7	21.62908	21.35957	21.49692	19.38922	19.37561	20.21044	21.83482	22.68437	22.29092	20.04426	20.05623	19.61788	22.35993	22.28909	22.3912	18.88715	18.57819	19.93981	22.38659	21.49422	22.11455	20.73353	21.61664	19.46261
	0.114093811697185	0.171106338500977	AT1G52510.2;AT1G52510.1	AT1G52510.2;AT1G52510.1	AT1G52510.2 | Symbols:  | alpha/beta-Hydrolases superfamily protein | chr1:19563039-19564922 REVERSE LENGTH=288;AT1G52510.1 | Symbols:  | alpha/beta-Hydrolases superfamily protein | chr1:19563039-19565260 REVERSE LENGTH=380	Color [DarkGray]	1	4							1	1	1	6.6	6.6	6.6	32.14	0.0074977	2.7363	5128200	2	20.18777	19.11678	20.6084	20.05814	20.03244	19.42232	20.7701	19.78892	19.86725	20.1549	19.32167	19.72612	19.7666	18.04085	19.78727	20.32139	18.54538	17.73177	19.90657	19.99087	21.42648	19.21481	20.08391	20.27494
	0.519859617387248	1.15993499755859	AT1G52670.1	AT1G52670.1	AT1G52670.1 | Symbols:  | Single hybrid motif superfamily protein | chr1:19615119-19617420 REVERSE LENGTH=274	Color [DarkGray]	1	4							2	2	2	16.4	16.4	16.4	29.573	0	8.9316	31413000	8	19.84163	21.05757	19.42164	19.28485	20.02573	21.01134	19.77454	22.71226	21.31385	21.29821	20.62366	20.8447	21.19446	19.88609	21.50838	20.51908	18.96426	20.15722	21.373	20.15178	20.28974	18.7711	18.96	19.63515
	0.299976103300704	0.389109929402672	AT1G53240.1;AT3G15020.2;AT3G15020.1	AT1G53240.1;AT3G15020.2;AT3G15020.1	AT1G53240.1 | Symbols: mMDH1 | Lactate/malate dehydrogenase family protein | chr1:19854966-19856802 REVERSE LENGTH=341;AT3G15020.2 | Symbols: mMDH2 | Lactate/malate dehydrogenase family protein | chr3:5056139-5057865 FORWARD LENGTH=316;AT3G15020.1 | Symbol	Color [DarkGray]	1	4							11	11	9	49.9	49.9	46.3	35.804	0	119.49	849420000	126	23.90814	24.5578	23.83967	24.12603	23.3847	23.48185	23.75016	25.37543	24.34734	25.6819	21.7288	23.8232	24.27257	23.50111	24.54044	24.80065	20.00642	23.12125	25.17781	23.04375	23.49419	23.57364	22.74442	23.23647
	0.965849238307921	0.960460662841797	AT1G53310.3;AT1G53310.2;AT1G53310.1;AT3G14940.1	AT1G53310.3;AT1G53310.2;AT1G53310.1;AT3G14940.1	AT1G53310.3 | Symbols: ATPPC1, PEPC1, ATPEPC1, PPC1 | phosphoenolpyruvate carboxylase 1 | chr1:19884261-19888070 REVERSE LENGTH=967;AT1G53310.2 | Symbols: ATPPC1, PEPC1, ATPEPC1, PPC1 | phosphoenolpyruvate carboxylase 1 | chr1:19884261-19888070 REVERSE LEN	Color [DarkGray]	1	4							11	11	7	17.2	17.2	11.5	110.28	0	30.018	218680000	31	23.48969	23.10238	22.3673	21.86147	19.10698	22.4482	23.30396	24.14311	24.39367	19.71667	20.3264	22.40432	22.70284	22.21694	22.83445	19.71353	20.41747	19.40578	22.82507	22.33071	21.81235	20.18235	18.92778	20.63726
	0.474766489928538	0.753938039143879	AT3G14790.1;AT1G53500.1	AT3G14790.1;AT1G53500.1	AT3G14790.1 | Symbols: RHM3, ATRHM3 | rhamnose biosynthesis 3 | chr3:4964791-4966875 FORWARD LENGTH=664;AT1G53500.1 | Symbols: MUM4, RHM2, ATRHM2, ATMUM4 | NAD-dependent epimerase/dehydratase family protein | chr1:19967157-19969239 REVERSE LENGTH=667	Color [DarkGray]	1	4							3	3	1	6	6	1.5	74.913	0	8.3557	116700000	3	21.22832	21.82947	21.2021	20.21916	20.18616	20.85881	22.47795	23.12991	20.91385	22.3297	22.04247	21.72353	21.83086	21.71641	22.02782	21.75992	17.09202	20.86416	21.32273	21.38474	21.83861	21.30602	19.33908	21.36859
+	3.81013941116359	5.38013585408529	AT1G53750.1;AT1G53780.1;AT1G53780.3;AT1G53780.2;AT1G53790.1;AT1G53790.2	AT1G53750.1	AT1G53750.1 | Symbols: RPT1A | regulatory particle triple-A 1A | chr1:20065921-20068324 REVERSE LENGTH=426	Color [DarkGray]	1	4					RPT1a;RPT1b	RP	77	77	75	94.4	94.4	94.4	47.803	0	323.31	790890000000	7282	27.48393	27.34927	27.19601	25.90786	26.7311	26.9323	32.74445	32.05866	33.36652	34.16268	33.46484	33.38247	35.03795	34.95102	34.61237	34.36175	35.21737	35.07119	34.09904	33.74241	34.07074	34.22351	35.22071	34.01794
