LFQ intensity Col0_Minus	LFQ intensity Col0_Plus	LFQ intensity PAG1_Minus	LFQ intensity PAG1_Plus	LFQ intensity RPT4a_Minus	LFQ intensity RPT4a_Plus	LFQ intensity RPT4b_Minus	LFQ intensity RPT4b_Plus	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	N: stddev LFQ intensity Col0_Minus	N: stddev LFQ intensity Col0_Plus	N: stddev LFQ intensity PAG1_Minus	N: stddev LFQ intensity PAG1_Plus	N: stddev LFQ intensity RPT4a_Minus	N: stddev LFQ intensity RPT4a_Plus	N: stddev LFQ intensity RPT4b_Minus	N: stddev LFQ intensity RPT4b_Plus	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
22.8404	20.6821	21.1886	19.1422	22.4643	19.8483	22.9224	19.9708							4	4	4	12.4	12.4	12.4	42.846	0	11.624	151550000	16	0.145948	0.609643	1.57026	1.14568	0.455733	1.8489	0.627398	2.65223	AT2G19480.3;AT2G19480.2;AT2G19480.1	AT2G19480.3;AT2G19480.2;AT2G19480.1	AT2G19480.3 | Symbols: NAP1;2 | nucleosome assembly protein 1;2 | chr2:8438601-8441040 FORWARD LENGTH=372;AT2G19480.2 | Symbols: NFA02, NFA2, NAP1;2 | nucleosome assembly protein 1;2 | chr2:8438601-8441040 FORWARD LENGTH=373;AT2G19480.1 | Symbols: NFA02, N
26.6076	23.5897	27.2686	24.6582	26.9127	21.8468	27.0208	24.6574							9	9	8	52.4	52.4	52.4	15.895	0	323.31	3781700000	286	0.275462	1.42224	0.192781	0.419331	0.203652	4.53874	0.0557643	1.39062	AT2G19730.3;AT2G19730.2;AT2G19730.1	AT2G19730.3;AT2G19730.2;AT2G19730.1	AT2G19730.3 | Symbols:  | Ribosomal L28e protein family | chr2:8511752-8512995 FORWARD LENGTH=143;AT2G19730.2 | Symbols:  | Ribosomal L28e protein family | chr2:8511752-8512995 FORWARD LENGTH=143;AT2G19730.1 | Symbols:  | Ribosomal L28e protein family | ch
22.8417	19.1723	24.2054	19.5825	23.1702	18.864	23.4695	18.93							3	3	3	32.8	32.8	32.8	13.803	0	7.8143	302800000	20	0.445766	0.708004	0.354278	0.431606	0.274462	0.828572	0.115899	1.05043	AT5G56710.1;AT4G26230.1;AT2G19740.1;AT5G56710.2	AT5G56710.1;AT4G26230.1;AT2G19740.1;AT5G56710.2	AT5G56710.1 | Symbols:  | Ribosomal protein L31e family protein | chr5:22944003-22944767 REVERSE LENGTH=119;AT4G26230.1 | Symbols:  | Ribosomal protein L31e family protein | chr4:13286026-13286553 FORWARD LENGTH=119;AT2G19740.1 | Symbols:  | Ribosomal prot
24.7923	20.0892	26.1962	20.8164	25.3375	20.0905	25.4747	21.5858							3	3	3	19.4	19.4	19.4	6.887	0	9.6113	1245900000	57	0.826323	1.47395	0.181263	1.35172	0.568273	0.242231	0.201168	1.18435	AT5G56670.1;AT4G29390.1;AT2G19750.1	AT5G56670.1;AT4G29390.1;AT2G19750.1	AT5G56670.1 | Symbols:  | Ribosomal protein S30 family protein | chr5:22935413-22935981 REVERSE LENGTH=62;AT4G29390.1 | Symbols:  | Ribosomal protein S30 family protein | chr4:14465212-14465902 REVERSE LENGTH=62;AT2G19750.1 | Symbols:  | Ribosomal protein
24.6504	23.1788	25.1332	26.1631	27.1388	27.0275	26.4627	26.7381				RPT2b	RP	RPT	60	8	8	79.9	15.8	15.8	49.346	0	194.36	4541900000	570	0.403716	1.11812	1.00547	0.411548	0.515491	0.756911	0.341396	0.456442	AT2G20140.1	AT2G20140.1	AT2G20140.1 | Symbols:  | AAA-type ATPase family protein | chr2:8692736-8694837 FORWARD LENGTH=443
20.1476	21.529	20.048	19.4651	19.8974	18.8045	19.9576	19.1365							2	2	2	14.7	14.7	14.7	14.967	0	4.6486	16051000	4	0.536768	1.69868	0.441252	0.409275	1.06242	0.376709	2.03539	0.497586	AT4G28750.1;AT2G20260.1	AT4G28750.1;AT2G20260.1	AT4G28750.1 | Symbols: PSAE-1 | Photosystem I reaction centre subunit IV / PsaE protein | chr4:14202951-14203888 REVERSE LENGTH=143;AT2G20260.1 | Symbols: PSAE-2 | photosystem I subunit E-2 | chr2:8736780-8737644 FORWARD LENGTH=145
21.3342	20.727	21.2483	20.5606	19.7575	19.4424	20.4363	19.7967							4	4	4	12.8	12.8	12.8	45.345	0	6.6873	40611000	5	0.126768	0.38356	0.320734	1.91832	1.42454	0.751739	0.641699	1.371	AT2G20420.1	AT2G20420.1	AT2G20420.1 | Symbols:  | ATP citrate lyase (ACL) family protein | chr2:8805574-8807858 FORWARD LENGTH=421
26.4004	25.3841	31.5492	32.5997	33.7003	33.5998	32.8559	33.1868				RPN1a	RP	RPN	87	87	55	81.9	81.9	70.5	98.143	0	323.31	341120000000	4117	0.184527	0.589247	0.581583	0.514015	0.261729	0.259208	0.14567	0.606863	AT2G20580.1;AT4G08140.1	AT2G20580.1	AT2G20580.1 | Symbols: RPN1A, ATRPN1A | 26S proteasome regulatory subunit S2 1A | chr2:8859211-8864699 FORWARD LENGTH=891
19.5769	19.5189	20.6761	19.8191	19.8143	20.1304	20.8124	19.759							1	1	1	4.3	4.3	4.3	30.496	0.0075188	2.7448	15267000	2	0.38397	0.527976	2.47652	1.41783	0.672664	0.89325	1.30392	0.286287	AT2G20630.1;AT2G20630.2	AT2G20630.1;AT2G20630.2	AT2G20630.1 | Symbols: PIA1 | PP2C induced by AVRRPM1 | chr2:8897826-8899648 REVERSE LENGTH=279;AT2G20630.2 | Symbols: PIA1 | PP2C induced by AVRRPM1 | chr2:8897335-8899648 REVERSE LENGTH=290
23.5642	22.6301	24.2269	23.7786	24.276	22.2842	24.1292	23.725							2	2	2	5.9	5.9	5.9	37.225	0	7.8102	704440000	64	0.302712	0.687437	0.107783	0.591642	0.182187	3.06558	0.0989989	0.647207	AT2G20760.1;AT3G51890.1	AT2G20760.1;AT3G51890.1	AT2G20760.1 | Symbols:  | Clathrin light chain protein | chr2:8943279-8945108 REVERSE LENGTH=338;AT3G51890.1 | Symbols:  | Clathrin light chain protein | chr3:19249686-19250890 REVERSE LENGTH=258
22.5426	20.8299	19.092	18.6371	21.8161	19.2201	23.1857	20.1624							8	8	8	26.3	26.3	26.3	33.795	0	36.911	158040000	24	1.45467	0.947727	1.12752	0.0730138	2.1116	0.786964	0.618268	1.71458	AT2G20890.1	AT2G20890.1	AT2G20890.1 | Symbols: PSB29, THF1 | photosystem II reaction center PSB29 protein | chr2:8987783-8989185 FORWARD LENGTH=300
20.1989	19.2962	20.1943	19.3671	21.0178	19.3988	20.5722	19.8602							1	1	1	10.9	10.9	10.9	19.077	0	3.8627	21524000	1	0.880914	0.904214	1.52896	1.54592	1.26419	0.639058	1.21657	0.0781208	AT2G21060.1	AT2G21060.1	AT2G21060.1 | Symbols: ATGRP2B, ATCSP4, GRP2B | glycine-rich protein 2B | chr2:9036983-9037588 REVERSE LENGTH=201
18.9468	19.1358	21.3108	21.5636	22.0604	21.5312	21.4189	19.8457							4	2	2	32.2	19.5	19.5	18.464	0	5.2255	96455000	4	0.42426	0.301973	1.07044	2.48749	0.110252	1.48305	0.323536	1.63922	AT2G21130.1	AT2G21130.1	AT2G21130.1 | Symbols:  | Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein | chr2:9055619-9056143 REVERSE LENGTH=174
22.1598	21.9819	21.4222	23.3032	22.4217	22.4217	21.9493	20.5906							5	4	4	25.4	22.9	22.9	33.345	0	17.683	319610000	29	0.737203	0.766829	2.83377	1.34271	0.684774	2.30483	1.39862	1.62524	AT2G21170.1;AT2G21170.2	AT2G21170.1;AT2G21170.2	AT2G21170.1 | Symbols: TIM, PDTPI | triosephosphate isomerase | chr2:9071047-9073106 REVERSE LENGTH=315;AT2G21170.2 | Symbols: TIM, PDTPI | triosephosphate isomerase | chr2:9071047-9073106 REVERSE LENGTH=306
24.1281	22.8293	23.4834	21.2023	24.1266	22.0211	23.8916	21.2485							16	8	8	44.9	28.6	28.6	42.93	0	55.001	528700000	61	0.278752	0.356694	0.512945	2.37826	0.59183	2.89611	0.589827	2.46863	AT2G21330.1;AT2G21330.3;AT2G21330.2	AT2G21330.1;AT2G21330.3;AT2G21330.2	AT2G21330.1 | Symbols: FBA1 | fructose-bisphosphate aldolase 1 | chr2:9128416-9130152 REVERSE LENGTH=399;AT2G21330.3 | Symbols: FBA1 | fructose-bisphosphate aldolase 1 | chr2:9128416-9130152 REVERSE LENGTH=389;AT2G21330.2 | Symbols: FBA1 | fructose-bisphos
21.6748	19.1166	20.6396	19.924	20.0377	19.2656	21.0936	19.0753							2	2	2	10.3	10.3	10.3	28.701	0	4.5847	34754000	4	1.00404	0.946008	1.29941	0.737254	1.49441	1.11814	0.788	0.662917	AT2G21385.2;AT2G21385.1;AT2G21385.3;AT2G21385.4	AT2G21385.2;AT2G21385.1;AT2G21385.3;AT2G21385.4	AT2G21385.2 | Symbols:  | unknown protein;FUNCTIONS IN: molecular_function unknown;INVOLVED IN: biological_process unknown;LOCATED IN: chloroplast;EXPRESSED IN: 22 plant structures;EXPRESSED DURING: 13 growth stages;Has 49 Blast hits to 49 proteins i
23.1967	20.9324	23.6471	20.8352	23.794	19.0897	23.4029	21.7342							17	17	7	20	20	9.3	136.47	0	65.042	339960000	61	0.0990696	1.18945	0.337234	1.64514	0.315253	0.649644	0.157712	2.14765	AT2G21390.1	AT2G21390.1	AT2G21390.1 | Symbols:  | Coatomer, alpha subunit | chr2:9152428-9156577 FORWARD LENGTH=1218
24.0526	22.0512	25.4766	22.3929	24.4611	21.941	24.7344	22.8324							6	4	4	43	33.6	33.6	11.941	0	59.6	883800000	96	0.44342	1.18582	0.467683	1.01224	0.0878138	0.82781	0.354407	0.882955	AT2G21580.2;AT2G21580.1;AT4G34555.1;AT2G16360.1	AT2G21580.2;AT2G21580.1;AT4G34555.1	AT2G21580.2 | Symbols:  | Ribosomal protein S25 family protein | chr2:9236629-9237510 FORWARD LENGTH=107;AT2G21580.1 | Symbols:  | Ribosomal protein S25 family protein | chr2:9236629-9237510 FORWARD LENGTH=108;AT4G34555.1 | Symbols:  | Ribosomal protein S2
22.714	21.3601	22.6348	20.7815	23.9563	20.7648	23.6554	21.466							4	3	3	35.8	28.9	28.9	15.548	0	61.762	343100000	29	0.346664	0.362474	0.49163	2.52915	0.479649	2.34755	0.739552	1.85583	AT2G21660.2;AT2G21660.1	AT2G21660.2;AT2G21660.1	AT2G21660.2 | Symbols: ATGRP7, CCR2 | cold, circadian rhythm, and rna binding 2 | chr2:9265477-9266316 REVERSE LENGTH=159;AT2G21660.1 | Symbols: ATGRP7, CCR2, GR-RBP7, GRP7 | cold, circadian rhythm, and rna binding 2 | chr2:9265477-9266316 REVERSE LENGTH=1
19.9826	19.171	20.1994	21.8964	20.1793	19.3567	19.2755	21.0226							1	1	1	3.6	3.6	3.6	30.769	0.0091996	2.5778	25604000	3	0.759394	0.158925	0.199849	0.965363	0.538734	0.718482	0.368437	0.560694	AT2G21940.3;AT2G21940.5;AT2G21940.2;AT2G21940.1;AT2G21940.4	AT2G21940.3;AT2G21940.5;AT2G21940.2;AT2G21940.1;AT2G21940.4	AT2G21940.3 | Symbols: SK1, ATSK1 | shikimate kinase 1 | chr2:9351106-9352622 FORWARD LENGTH=276;AT2G21940.5 | Symbols: SK1, ATSK1 | shikimate kinase 1 | chr2:9351106-9352881 FORWARD LENGTH=303;AT2G21940.2 | Symbols: SK1, ATSK1 | shikimate kinase 1 | chr2:
22.8046	23.2778	23.8197	21.8875	23.3069	20.1573	22.58	23.351							4	4	3	25.1	25.1	25.1	20.129	0	53.126	396790000	32	0.674003	0.663437	0.668822	2.13715	1.1456	2.80232	1.44041	0.804985	AT2G22170.1	AT2G22170.1	AT2G22170.1 | Symbols:  | Lipase/lipooxygenase, PLAT/LH2 family protein | chr2:9427010-9427742 REVERSE LENGTH=183
21.6526	20.6598	22.8276	21.8131	23.2711	19.9394	22.8142	19.5777							1	1	1	5.3	5.3	5.3	23.12	0	3.6061	212160000	11	0.281112	0.968031	0.382542	1.53745	0.496865	1.74258	0.492796	2.14045	AT5G64990.1;AT5G10260.1;AT2G22290.1;AT2G44610.1;AT4G39890.1	AT5G64990.1;AT5G10260.1;AT2G22290.1;AT2G44610.1;AT4G39890.1	AT5G64990.1 | Symbols: AtRABH1a, RABH1a | RAB GTPase homolog H1A | chr5:25963562-25964792 REVERSE LENGTH=206;AT5G10260.1 | Symbols: AtRABH1e, RABH1e | RAB GTPase homolog H1E | chr5:3219991-3221301 FORWARD LENGTH=207;AT2G22290.1 | Symbols: ATRABH1D, ATRAB-H
22.1311	21.1966	23.1717	23.1719	21.329	19.2451	22.5724	21.191							4	3	3	7.7	6.6	6.6	71.652	0	7.8195	212570000	16	0.0913658	0.221864	0.538819	0.177332	1.58977	2.54908	0.109992	1.50969	AT2G23350.1;AT1G22760.1;AT1G71770.2;AT1G71770.1	AT2G23350.1;AT1G22760.1	AT2G23350.1 | Symbols: PAB4, PABP4 | poly(A) binding protein 4 | chr2:9943209-9946041 FORWARD LENGTH=662;AT1G22760.1 | Symbols: PAB3 | poly(A) binding protein 3 | chr1:8055599-8058799 FORWARD LENGTH=660
23.7229	22.6904	20.7439	19.5722	24.3185	21.845	23.441	22.7338							7	7	7	19.2	19.2	19.2	54.309	0	30.347	429120000	63	0.442436	0.53424	2.10564	0.937664	0.320364	2.66764	0.230261	2.37525	AT2G23390.1	AT2G23390.1	AT2G23390.1 | Symbols:  | CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF482 (InterPro:IPR007434), Acyl-CoA N-acyltransferase (InterPro:IPR016181);Has 2165 Blast hits to 2163 proteins in 543 species: Archae - 0;Bacteria - 1044;Metazoa - 0;F
22.1714	19.2771	20.2092	20.5799	19.1345	19.8095	20.1201	19.0437							1	1	1	22.4	22.4	22.4	7.3504	0	4.484	29017000	6	0.284827	0.452887	0.695025	0.366688	1.42746	0.820543	0.991364	0.69281	AT2G23930.2;AT3G11500.1;AT2G23930.1	AT2G23930.2;AT3G11500.1;AT2G23930.1	AT2G23930.2 | Symbols: SNRNP-G | probable small nuclear ribonucleoprotein G | chr2:10182496-10183026 FORWARD LENGTH=67;AT3G11500.1 | Symbols:  | Small nuclear ribonucleoprotein family protein | chr3:3621626-3622474 REVERSE LENGTH=79;AT2G23930.1 | Symbols:
23.709	23.2934	24.1699	20.9401	24.2595	22.5614	24.0265	23.5771							7	7	7	58.9	58.9	58.9	19.625	0	30.23	601550000	72	0.424225	1.19204	0.234151	2.1686	0.40159	1.81534	0.716379	0.32123	AT2G24020.2;AT2G24020.1;AT4G30620.1	AT2G24020.2;AT2G24020.1	AT2G24020.2 | Symbols:  | Uncharacterised BCR, YbaB family COG0718 | chr2:10217869-10219269 REVERSE LENGTH=180;AT2G24020.1 | Symbols:  | Uncharacterised BCR, YbaB family COG0718 | chr2:10217869-10219269 REVERSE LENGTH=182
21.4502	19.1752	23.6331	19.7952	21.595	19.976	21.7897	19.4224							2	2	2	7.5	7.5	7.5	31.823	0	5.5346	145960000	12	0.191854	0.411846	1.00749	1.93776	0.451133	1.36785	0.160425	0.959871	AT4G30690.1;AT2G24060.1;AT4G30690.2	AT4G30690.1;AT2G24060.1;AT4G30690.2	AT4G30690.1 | Symbols:  | Translation initiation factor 3 protein | chr4:14960742-14962328 FORWARD LENGTH=281;AT2G24060.1 | Symbols:  | Translation initiation factor 3 protein | chr2:10229453-10231390 FORWARD LENGTH=312;AT4G30690.2 | Symbols:  | Translatio
21.2043	20.123	20.9107	20.1759	19.3203	19.7501	19.5317	19.4368							1	1	1	13.8	13.8	13.8	16.089	0.0010194	3.4163	30310000	3	1.09068	0.128638	2.82867	0.785397	0.543364	1.0773	0.493593	0.31393	AT2G24090.1	AT2G24090.1	AT2G24090.1 | Symbols:  | Ribosomal protein L35 | chr2:10242038-10243416 FORWARD LENGTH=145
20.5944	20.0883	21.1047	19.4514	19.6025	18.7612	21.3163	19.9748							4	4	3	14	14	11.6	50.592	0	18.415	32887000	7	0.402768	1.33726	1.3648	0.849521	0.516397	1.07206	1.24988	0.41199	AT2G24200.3;AT2G24200.2;AT2G24200.1	AT2G24200.3;AT2G24200.2;AT2G24200.1	AT2G24200.3 | Symbols:  | Cytosol aminopeptidase family protein | chr2:10287017-10289450 REVERSE LENGTH=484;AT2G24200.2 | Symbols:  | Cytosol aminopeptidase family protein | chr2:10287017-10289450 REVERSE LENGTH=520;AT2G24200.1 | Symbols:  | Cytosol aminop
20.2194	20.4616	20.8004	20.7648	20.9578	20.0471	21.0434	20.3006							3	3	3	9.5	9.5	9.5	53.06	0	8.8017	71828000	19	0.781659	0.825489	2.03067	1.8077	0.666003	1.77336	0.876832	1.24982	AT2G24270.3;AT2G24270.2;AT2G24270.1;AT2G24270.4	AT2G24270.3;AT2G24270.2;AT2G24270.1;AT2G24270.4	AT2G24270.3 | Symbols: ALDH11A3 | aldehyde dehydrogenase 11A3 | chr2:10327325-10329601 REVERSE LENGTH=496;AT2G24270.2 | Symbols: ALDH11A3 | aldehyde dehydrogenase 11A3 | chr2:10327325-10329601 REVERSE LENGTH=496;AT2G24270.1 | Symbols: ALDH11A3 | aldehyde d
20.6407	19.7976	20.784	20.8894	20.7643	20.4153	19.9152	19.2974							2	2	2	40	40	40	11.031	0	8.7679	39470000	6	0.721511	1.2328	1.29278	2.20218	0.538861	1.6597	1.74634	1.0634	AT2G24940.1	AT2G24940.1	AT2G24940.1 | Symbols: AtMAPR2, MAPR2 | membrane-associated progesterone binding protein 2 | chr2:10609447-10609749 FORWARD LENGTH=100
21.368	20.1485	19.9907	19.9389	19.9795	19.3403	21.5742	18.4952							2	2	2	19.5	19.5	19.5	26.015	0	5.3827	44659000	5	1.36579	1.47207	1.6676	1.13979	1.18998	1.29165	0.427891	0.449132	AT2G25080.1;AT4G31870.1	AT2G25080.1;AT4G31870.1	AT2G25080.1 | Symbols: ATGPX1, GPX1 | glutathione peroxidase 1 | chr2:10668134-10669828 FORWARD LENGTH=236;AT4G31870.1 | Symbols: ATGPX7, GPX7 | glutathione peroxidase 7 | chr4:15410205-15411617 FORWARD LENGTH=233
21.1643	19.0352	22.567	20.3064	22.206	19.5719	22.0345	19.9066							2	2	2	27.3	27.3	27.3	5.6007	0.0084034	2.7013	105330000	1	1.13216	0.371579	0.504554	0.966492	0.208738	1.34286	0.103299	0.57189	AT2G25210.1;AT4G31985.1	AT2G25210.1;AT4G31985.1	AT2G25210.1 | Symbols:  | Ribosomal protein L39 family protein | chr2:10740157-10740379 FORWARD LENGTH=44;AT4G31985.1 | Symbols:  | Ribosomal protein L39 family protein | chr4:15469931-15470366 FORWARD LENGTH=51
22.2842	19.5454	27.3861	29.2888	31.1969	26.985	30.579	26.2599				ECM29	PIP	Assembly	106	106	106	60.5	60.5	60.5	201.21	0	323.31	31220000000	1703	2.25666	0.335903	0.223679	1.48874	0.251739	1.13114	0.237642	1.16517	AT2G26780.1	AT2G26780.1	AT2G26780.1 | Symbols:  | ARM repeat superfamily protein | chr2:11410125-11423598 FORWARD LENGTH=1826
25.6994	25.0651	35.6983	34.3627	31.3856	33.0051	30.4861	32.7349				PAG1	CP	Alpha	44	44	44	94.8	94.8	94.8	27.377	0	323.31	615430000000	4162	0.725485	0.394891	0.225555	0.410974	0.265556	0.184883	0.374874	0.645526	AT2G27020.1	AT2G27020.1	AT2G27020.1 | Symbols: PAG1 | 20S proteasome alpha subunit G1 | chr2:11528515-11530858 REVERSE LENGTH=249
23.9198	24.0689	24.4565	24.6982	24.1704	24.8419	24.1039	24.8692							4	4	4	45.6	45.6	45.6	16.833	0	112.21	1196900000	87	0.380107	0.0181402	0.327732	1.30358	0.361434	0.725656	0.799964	0.641414	AT5G21274.1;AT3G56800.1;AT3G43810.1;AT2G41110.1;AT2G27030.1;AT2G27030.3;AT5G37780.1;AT1G66410.1;AT1G66410.2;AT2G41110.2;AT5G37780.2;AT5G37780.3;AT2G27030.2	AT5G21274.1;AT3G56800.1;AT3G43810.1;AT2G41110.1;AT2G27030.1;AT2G27030.3;AT5G37780.1;AT1G66410.1;AT1G66410.2;AT2G41110.2;AT5G37780.2;AT5G37780.3;AT2G27030.2	AT5G21274.1 | Symbols: CAM6, ACAM-6 | calmodulin 6 | chr5:7214740-7215950 REVERSE LENGTH=149;AT3G56800.1 | Symbols: CAM3, acam-3 | calmodulin 3 | chr3:21034981-21035920 REVERSE LENGTH=149;AT3G43810.1 | Symbols: CAM7 | calmodulin 7 | chr3:15664619-15666355
21.5252	19.8099	20.6945	20.2623	20.7004	19.3584	20.6119	19.1828							1	1	1	1.8	1.8	1.8	81.097	0.0058824	3.0176	35464000	10	0.486915	0.597858	1.36616	0.395123	1.93771	0.444688	1.17961	0.819179	AT2G27100.1	AT2G27100.1	AT2G27100.1 | Symbols: SE | C2H2 zinc-finger protein SERRATE (SE) | chr2:11572587-11576357 FORWARD LENGTH=720
24.0008	23.1722	24.9176	23.7229	24.2458	23.1634	24.3893	23.8613							10	10	4	35.6	35.6	19.4	24.425	0	47.071	856920000	57	0.465748	0.904356	0.428084	0.64921	0.334229	1.22711	0.201342	0.951859	AT2G27530.2;AT2G27530.1	AT2G27530.2;AT2G27530.1	AT2G27530.2 | Symbols: PGY1 | Ribosomal protein L1p/L10e family | chr2:11763443-11764570 REVERSE LENGTH=216;AT2G27530.1 | Symbols: PGY1 | Ribosomal protein L1p/L10e family | chr2:11763443-11764570 REVERSE LENGTH=216
21.0116	19.6799	20.6134	20.3145	21.8332	19.1942	20.9678	19.3063							4	4	4	11.5	11.5	11.5	48.592	0	5.3237	48689000	4	0.45649	0.318365	1.8178	1.12992	0.465821	0.252544	1.3088	0.769321	AT2G27600.1	AT2G27600.1	AT2G27600.1 | Symbols: SKD1, VPS4, ATSKD1 | AAA-type ATPase family protein | chr2:11781226-11783730 FORWARD LENGTH=435
23.7132	22.8319	25.5064	21.2338	24.8892	22.6923	25.0746	22.2059							10	10	7	77.4	77.4	65.2	11.444	0	112.45	1007100000	133	0.647848	1.29692	0.295937	2.57175	0.822995	1.65209	0.249362	2.10173	AT2G27710.3;AT2G27710.2;AT2G27710.1;AT2G27710.4	AT2G27710.3;AT2G27710.2;AT2G27710.1;AT2G27710.4	AT2G27710.3 | Symbols:  | 60S acidic ribosomal protein family | chr2:11816929-11817670 FORWARD LENGTH=115;AT2G27710.2 | Symbols:  | 60S acidic ribosomal protein family | chr2:11816929-11817670 FORWARD LENGTH=115;AT2G27710.1 | Symbols:  | 60S acidic ribosom
22.2082	21.2986	23.9605	19.9174	23.5846	19.5749	22.9203	19.1244							8	5	5	83.5	71.3	71.3	11.452	0	37.68	303400000	26	2.00933	1.99894	1.03437	0.662595	0.188618	0.567706	1.2543	0.364524	AT2G27720.1;AT2G27720.3;AT2G27720.2	AT2G27720.1;AT2G27720.3;AT2G27720.2	AT2G27720.1 | Symbols:  | 60S acidic ribosomal protein family | chr2:11818696-11819370 FORWARD LENGTH=115;AT2G27720.3 | Symbols:  | 60S acidic ribosomal protein family | chr2:11818696-11819370 FORWARD LENGTH=127;AT2G27720.2 | Symbols:  | 60S acidic ribosom
20.0323	19.4341	20.7537	19.4033	19.7551	19.4884	19.9826	19.3118							2	2	2	8.2	8.2	8.2	43.637	0.0010173	3.4059	20350000	4	0.581911	1.20864	0.67019	1.19829	0.62907	2.10079	1.88294	0.666853	AT2G27860.1;AT1G08200.1	AT2G27860.1;AT1G08200.1	AT2G27860.1 | Symbols: AXS1 | UDP-D-apiose/UDP-D-xylose synthase 1 | chr2:11864684-11866843 REVERSE LENGTH=389;AT1G08200.1 | Symbols: AXS2 | UDP-D-apiose/UDP-D-xylose synthase 2 | chr1:2574259-2576609 REVERSE LENGTH=389
26.9854	24.2747	27.6338	25.0268	28.0543	24.3504	27.9164	25.0485							28	28	28	54.1	54.1	54.1	62.071	0	323.31	6067700000	467	0.587606	0.886399	0.311039	1.02061	0.0335637	0.225441	0.357441	0.706868	AT2G28000.1	AT2G28000.1	AT2G28000.1 | Symbols: CPN60A, CH-CPN60A, SLP | chaperonin-60alpha | chr2:11926603-11929184 FORWARD LENGTH=586
19.7933	19.6635	19.5258	25.7975	24.0344	24.4078	20.6689	23.1007							2	2	2	2.7	2.7	2.7	81.038	0.0092251	2.5847	665390000	6	0.219535	0.185399	1.29228	0.578007	0.239406	1.54194	1.87513	1.09385	AT2G28070.1	AT2G28070.1	AT2G28070.1 | Symbols:  | ABC-2 type transporter family protein | chr2:11956432-11959782 FORWARD LENGTH=730
22.3875	20.9751	24.499	19.8542	23.4783	18.8566	22.9346	19.4117							32	9	3	68.8	29.8	9.4	50.747	0	209.26	274730000	34	0.357989	0.804868	0.234156	0.95259	0.689226	1.05461	0.486534	1.59624	AT2G29550.1;CON__ENSEMBL:ENSBTAP00000025008	AT2G29550.1	AT2G29550.1 | Symbols: TUB7 | tubulin beta-7 chain | chr2:12644258-12645932 REVERSE LENGTH=449
25.3257	23.8968	25.7982	22.6167	25.5195	24.2895	25.5307	24.7598							15	15	15	47.4	47.4	47.4	51.599	0	59.413	1649800000	149	0.234937	0.941117	0.623481	3.29579	0.445121	0.289082	0.32429	0.129984	AT2G29560.1	AT2G29560.1	AT2G29560.1 | Symbols: ENOC | cytosolic enolase | chr2:12646635-12649694 FORWARD LENGTH=475
23.4578	22.8115	23.1499	21.9835	23.5678	21.4828	23.3052	18.452							4	4	4	26.9	26.9	26.9	16.811	0	17.659	376470000	40	1.1552	0.43637	0.901857	2.01706	0.823386	2.11134	0.625222	0.43001	AT2G29700.1	AT2G29700.1	AT2G29700.1 | Symbols: ATPH1, PH1 | pleckstrin homologue 1 | chr2:12697571-12698008 FORWARD LENGTH=145
19.5216	19.6981	20.4495	20.831	19.7327	20.8287	19.9146	20.6999							2	2	2	2.8	2.8	2.8	120.25	0.0030181	3.2964	47853000	2	0.946616	0.300291	0.715997	1.86089	0.504451	2.00461	0.622213	2.04999	AT2G30110.1;AT5G06460.1	AT2G30110.1;AT5G06460.1	AT2G30110.1 | Symbols: ATUBA1, MOS5, UBA1 | ubiquitin-activating enzyme 1 | chr2:12852632-12857369 REVERSE LENGTH=1080;AT5G06460.1 | Symbols: ATUBA2, UBA 2 | ubiquitin activating enzyme 2 | chr5:1970239-1974382 FORWARD LENGTH=1077
21.7956	21.593	24.2309	23.6433	22.9507	20.6639	21.9766	20.6745							4	2	2	22.3	17.2	17.2	24.146	0.0039643	3.0785	337970000	17	1.97385	0.402132	0.828571	0.669042	0.498882	2.65915	1.7878	1.27394	AT2G30860.1;AT2G30860.2	AT2G30860.1;AT2G30860.2	AT2G30860.1 | Symbols: ATGSTF9, GLUTTR, ATGSTF7, GSTF9 | glutathione S-transferase PHI 9 | chr2:13139132-13140057 FORWARD LENGTH=215;AT2G30860.2 | Symbols: ATGSTF9, GLUTTR, ATGSTF7, GSTF9 | glutathione S-transferase PHI 9 | chr2:13139132-13140079 FORWARD L
21.3617	20.8092	22.9669	20.482	21.6707	20.3729	21.6671	20.2396							6	6	4	25.1	25.1	20	24.23	0	14.155	152970000	12	1.7905	0.900476	1.00166	1.39265	0.184865	1.52426	1.34326	0.754055	AT2G30870.1	AT2G30870.1	AT2G30870.1 | Symbols: ATGSTF10, ERD13, ATGSTF4, GSTF10 | glutathione S-transferase PHI 10 | chr2:13141490-13142392 FORWARD LENGTH=215
